DATE,COUNTY,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEW_POS_TESTS,NEG_TESTS,NEW_NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_RECOVERED,TOTAL_RECOVERED,NEW_ACTIVE,TOTAL_ACTIVE,NEW_HOSPITALIZED,TOTAL_HOSPITALIZED
07-04-20,Houston,15,1,15,1,0,0,20,1,705,6,725,7,0,0,0,8,1,7,0,4
07-04-20,Humphreys,27,0,26,0,1,0,34,0,1317,24,1351,24,0,1,0,14,0,12,0,1
07-04-20,Jackson,26,0,26,0,0,0,29,0,960,6,989,6,0,0,0,21,0,5,0,1
07-04-20,Jefferson,127,2,117,2,10,0,131,2,4214,46,4345,48,0,0,0,63,2,64,1,6
07-04-20,Johnson,44,5,42,4,2,1,45,4,2548,31,2593,35,0,0,4,29,1,15,0,3
07-04-20,Knox,1142,56,1124,55,18,1,1352,81,37676,983,39028,1064,0,5,6,619,50,518,0,70
07-04-20,Lake,691,0,688,0,3,0,856,0,3744,6,4600,6,0,0,0,688,0,3,0,3
07-04-20,Lauderdale,143,4,141,4,2,0,169,4,4436,29,4605,33,0,3,3,73,1,67,1,15
07-04-20,Lawrence,157,5,157,5,0,0,190,6,2992,31,3182,37,0,6,1,73,4,78,0,12
07-04-20,Lewis,6,0,6,0,0,0,7,0,746,13,753,13,0,0,0,5,0,1,0,0
07-04-20,Lincoln,63,2,63,2,0,0,82,3,2184,30,2266,33,0,0,0,45,2,18,0,4
07-04-20,Loudon,280,3,263,3,17,0,289,2,4016,66,4305,68,0,1,0,217,3,62,0,10
07-04-20,Macon,452,16,449,16,3,0,494,17,2776,141,3270,158,0,3,1,200,15,249,1,19
07-04-20,Madison,291,11,271,11,20,0,342,10,7399,124,7741,134,0,2,0,178,11,111,0,23
07-04-20,Marion,70,-1,68,-1,2,0,80,0,1769,21,1849,21,0,4,0,47,-1,19,0,13
07-04-20,Marshall,89,8,89,8,0,0,103,10,1852,51,1955,61,0,1,1,44,7,44,1,9
07-04-20,Maury,342,16,342,16,0,0,407,15,5213,54,5620,69,0,3,5,184,11,155,1,16
07-04-20,McMinn,232,5,228,5,4,0,280,3,4389,44,4669,47,0,18,2,166,3,48,0,26
07-04-20,McNairy,69,1,68,1,1,0,76,1,1424,10,1500,11,0,0,2,35,-1,34,0,6
07-04-20,Meigs,32,-1,32,-1,0,0,47,0,951,11,998,11,0,0,0,27,-1,5,0,4
07-04-20,Monroe,138,1,127,1,11,0,154,1,2156,27,2310,28,0,6,0,95,1,37,0,13
07-04-20,Montgomery,549,15,547,15,2,0,626,17,13395,267,14021,284,0,7,2,200,13,342,0,34
07-04-20,Moore,12,0,12,0,0,0,13,-1,531,5,544,4,0,0,0,7,0,5,0,0
07-04-20,Morgan,25,0,25,0,0,0,29,0,3833,24,3862,24,0,1,0,21,0,3,0,1
07-04-20,Obion,112,-1,108,-1,4,0,131,-2,2497,35,2628,33,0,2,1,67,-2,43,0,13
07-04-20,Out of State,1164,99,1162,99,2,0,1128,71,102451,1912,103579,1983,0,7,9,371,90,786,0,31
07-04-20,Overton,61,2,61,2,0,0,63,2,2182,13,2245,15,0,1,1,44,1,16,0,3
07-04-20,Pending,635,54,635,54,0,0,693,57,72127,1007,72820,1064,0,1,2,44,52,590,1,10
07-04-20,Perry,34,1,34,1,0,0,41,1,572,2,613,3,0,0,0,28,1,6,0,1
07-04-20,Pickett,6,0,6,0,0,0,6,0,492,5,498,5,0,0,0,4,0,2,0,0
07-04-20,Polk,45,1,43,1,2,0,47,2,1053,3,1100,5,0,0,0,32,1,13,0,1
07-04-20,Putnam,882,29,878,29,4,0,1036,30,10066,350,11102,380,0,7,4,608,25,267,0,19
07-04-20,Rhea,278,2,278,2,0,0,306,3,2860,34,3166,37,0,0,3,244,-1,34,0,5
07-04-20,Roane,61,2,51,2,10,0,67,2,5790,67,5857,69,0,0,1,36,1,25,0,3
07-04-20,Robertson,826,11,824,11,2,0,1030,14,6260,86,7290,100,0,11,7,503,4,312,0,56
07-04-20,Rutherford,2919,65,2912,65,7,0,3483,74,22929,624,26412,698,0,35,18,1285,47,1599,0,118
07-04-20,Scott,17,-1,16,-1,1,0,16,-1,1246,20,1262,19,0,0,0,14,-1,3,0,0
07-04-20,Sequatchie,38,5,38,5,0,0,48,4,1546,21,1594,25,0,0,2,25,3,13,0,2
07-04-20,Sevier,790,22,745,22,45,0,799,18,9432,122,10231,140,0,3,9,446,13,341,0,25
07-04-20,Shelby,11560,415,11543,415,17,0,13857,473,140580,3119,154437,3592,1,198,125,7210,289,4152,14,881
07-04-20,Smith,116,5,109,5,7,0,123,5,1695,36,1818,41,0,1,0,49,5,66,0,3
07-04-20,Stewart,23,0,23,0,0,0,25,0,791,8,816,8,0,0,0,9,0,14,0,2
07-04-20,Sullivan,116,8,112,7,4,1,121,7,7314,85,7435,92,0,2,3,83,5,31,3,14
07-04-20,Sumner,1593,34,1583,34,10,0,1972,37,13972,286,15944,323,0,52,22,638,12,903,3,229
07-04-20,Tipton,637,4,629,4,8,0,701,4,8028,74,8729,78,0,5,0,490,4,142,0,31
07-04-20,Trousdale,1496,2,1493,2,3,0,1536,1,2425,15,3961,16,0,5,0,1424,2,67,0,15
07-04-20,Unicoi,55,0,55,0,0,0,61,0,1342,71,1403,71,0,0,1,53,-1,2,0,1
07-04-20,Union,18,2,18,2,0,0,20,2,1091,17,1111,19,0,0,1,10,1,8,0,0
07-04-20,Van Buren,8,0,8,0,0,0,8,0,494,4,502,4,0,0,0,3,0,5,0,1
07-04-20,Warren,73,1,73,1,0,0,78,1,3217,95,3295,96,0,0,0,34,1,39,0,1
07-04-20,Washington,149,7,143,8,6,-1,175,8,6795,92,6970,100,0,0,2,115,5,34,0,8
07-04-20,Wayne,82,0,82,0,0,0,83,-1,2605,4,2688,3,0,0,0,68,0,14,0,2
07-04-20,Weakley,63,0,62,0,1,0,65,-1,2321,31,2386,30,0,1,0,38,0,24,0,3
07-04-20,White,70,0,69,0,1,0,84,2,2609,40,2693,42,0,3,0,50,0,17,0,4
07-04-20,Williamson,1268,42,1265,42,3,0,1469,44,19278,504,20747,548,1,15,8,562,33,691,0,53
07-04-20,Wilson,910,19,908,19,2,0,1087,25,12002,208,13089,233,0,17,4,442,15,451,1,52
07-05-20,Anderson,142,8,136,8,6,0,167,10,8255,204,8422,214,0,2,0,74,8,66,0,10
07-05-20,Bedford,570,11,570,11,0,0,674,20,3896,92,4570,112,0,5,5,410,6,155,0,23
07-05-20,Benton,13,0,11,0,2,0,13,1,1112,10,1125,11,0,1,0,9,0,3,0,2
07-05-20,Bledsoe,620,1,619,1,1,0,630,1,3771,17,4401,18,0,1,0,612,1,7,0,5
07-05-20,Blount,227,9,220,9,7,0,275,10,7580,172,7855,182,0,3,0,135,9,89,0,14
07-05-20,Bradley,707,33,686,34,21,-1,777,40,7113,212,7890,252,0,3,3,370,30,334,0,37
07-05-20,Campbell,48,0,44,0,4,0,53,0,2846,46,2899,46,0,1,0,32,0,15,0,3
07-05-20,Cannon,37,1,37,1,0,0,59,0,1009,11,1068,11,0,0,0,23,1,14,0,4
07-05-20,Carroll,47,-1,42,-1,5,0,45,-1,1973,18,2018,17,0,1,0,33,-1,13,0,7
07-05-20,Carter,59,2,54,2,5,0,62,3,3114,165,3176,168,0,1,1,47,1,11,0,5
07-05-20,Cheatham,230,5,230,5,0,0,274,7,3227,50,3501,57,0,1,0,107,5,122,0,12
07-05-20,Chester,34,0,34,0,0,0,37,0,962,22,999,22,0,0,0,15,0,19,0,1
07-05-20,Claiborne,45,1,45,1,0,0,53,3,1843,22,1896,25,0,0,0,16,1,29,0,1
07-05-20,Clay,17,1,17,1,0,0,17,1,766,52,783,53,0,0,0,11,1,6,0,0
07-05-20,Cocke,94,3,87,3,7,0,96,5,2381,72,2477,77,0,0,0,41,3,53,0,2
07-05-20,Coffee,119,2,118,2,1,0,150,3,4460,228,4610,231,0,0,0,95,2,24,0,6
07-05-20,Crockett,38,3,35,3,3,0,43,3,836,17,879,20,0,3,1,21,2,14,0,3
07-05-20,Cumberland,181,1,179,1,2,0,238,1,7123,21,7361,22,0,4,0,122,1,55,0,14
07-05-20,Davidson,11089,363,11077,363,12,0,13088,448,96754,2651,109842,3099,4,122,26,6611,333,4356,0,506
07-05-20,Decatur,22,0,21,1,1,-1,25,0,860,26,885,26,0,0,0,15,0,7,0,1
07-05-20,Dekalb,67,1,67,1,0,0,80,1,2045,16,2125,17,0,0,0,39,1,28,0,1
07-05-20,Dickson,209,3,209,3,0,0,268,4,3853,42,4121,46,0,0,0,99,3,110,0,15
07-05-20,Dyer,251,3,240,3,11,0,271,4,3094,118,3365,122,0,1,1,108,2,142,0,22
07-05-20,Fayette,317,5,314,5,3,0,389,5,5934,81,6323,86,0,2,1,201,4,114,0,28
07-05-20,Fentress,22,0,22,0,0,0,22,0,1334,5,1356,5,0,0,0,14,0,8,0,2
07-05-20,Franklin,87,3,85,3,2,0,116,2,3100,118,3216,120,0,3,0,60,3,24,0,8
07-05-20,Gibson,129,1,123,5,6,-4,145,0,3337,74,3482,74,0,1,1,72,0,56,0,7
07-05-20,Giles,60,2,60,2,0,0,72,3,2201,53,2273,56,0,1,0,24,2,35,0,4
07-05-20,Grainger,42,0,38,0,4,0,50,0,1558,33,1608,33,0,0,0,27,0,15,0,5
07-05-20,Greene,103,2,99,2,4,0,110,2,4013,159,4123,161,0,2,2,71,0,30,0,10
07-05-20,Grundy,62,3,61,3,1,0,71,4,943,16,1014,20,0,1,0,50,3,11,0,10
07-05-20,Hamblen,340,23,330,23,10,0,361,24,5948,104,6309,128,0,4,1,155,22,181,0,25
07-05-20,Hamilton,2781,65,2776,65,5,0,3070,81,29503,1009,32573,1090,0,35,19,1803,46,943,0,130
07-05-20,Hancock,6,2,4,1,2,1,5,2,401,4,406,6,0,0,0,3,2,3,0,2
07-05-20,Hardeman,343,14,342,14,1,0,365,15,6285,37,6650,52,-1,4,1,257,14,82,1,17
07-05-20,Hardin,108,-1,106,0,2,-1,126,0,2965,27,3091,27,0,7,0,35,-1,66,0,8
07-05-20,Hawkins,57,1,57,1,0,0,76,1,3112,79,3188,80,0,2,0,42,1,13,0,7
07-05-20,Haywood,92,1,91,2,1,-1,101,0,1524,71,1625,71,0,2,0,34,1,56,0,13
07-05-20,Henderson,46,1,45,1,1,0,57,0,1678,27,1735,27,0,0,0,23,1,23,0,4
07-05-20,Henry,44,0,44,0,0,0,55,0,2608,14,2663,14,0,0,0,37,0,7,0,5
07-05-20,Hickman,80,0,80,0,0,0,106,1,1659,41,1765,42,0,0,1,65,-1,15,0,2
07-05-20,Houston,15,0,15,0,0,0,20,0,712,7,732,7,0,0,0,8,0,7,0,4
07-05-20,Humphreys,28,1,27,1,1,0,35,1,1333,16,1368,17,0,1,0,14,1,13,0,1
07-05-20,Jackson,27,1,27,1,0,0,30,1,968,8,998,9,0,0,1,22,0,5,0,1
07-05-20,Jefferson,136,9,126,9,10,0,137,6,4286,72,4423,78,0,0,1,64,8,72,2,8
07-05-20,Johnson,44,0,42,0,2,0,45,0,2603,55,2648,55,0,0,1,30,-1,14,0,3
07-05-20,Knox,1171,29,1153,29,18,0,1387,35,38650,974,40037,1009,2,7,8,627,19,537,0,70
07-05-20,Lake,692,1,689,1,3,0,857,1,3752,8,4609,9,0,0,0,688,1,4,0,3
07-05-20,Lauderdale,145,2,143,2,2,0,171,2,4471,35,4642,37,0,3,0,73,2,69,0,15
07-05-20,Lawrence,163,6,163,6,0,0,200,10,3130,138,3330,148,0,6,0,73,6,84,0,12
07-05-20,Lewis,6,0,6,0,0,0,7,0,785,39,792,39,0,0,0,5,0,1,0,0
07-05-20,Lincoln,64,1,64,1,0,0,83,1,2227,43,2310,44,0,0,0,45,1,19,0,4
07-05-20,Loudon,287,7,270,7,17,0,297,8,4049,33,4346,41,0,1,0,217,7,69,0,10
07-05-20,Macon,465,13,462,13,3,0,507,13,2811,35,3318,48,1,4,1,201,11,260,0,19
07-05-20,Madison,299,8,279,8,20,0,351,9,7660,261,8011,270,0,2,1,179,7,118,0,23
07-05-20,Marion,73,3,71,3,2,0,84,4,1814,45,1898,49,0,4,0,47,3,22,0,13
07-05-20,Marshall,91,2,91,2,0,0,106,3,1916,64,2022,67,0,1,1,45,1,45,0,9
07-05-20,Maury,354,12,354,12,0,0,424,17,5335,122,5759,139,0,3,7,191,5,160,0,16
07-05-20,McMinn,237,5,233,5,4,0,286,6,4546,157,4832,163,0,18,0,166,5,53,1,27
07-05-20,McNairy,73,4,72,4,1,0,81,5,1461,37,1542,42,0,0,0,35,4,38,0,6
07-05-20,Meigs,32,0,32,0,0,0,47,0,976,25,1023,25,0,0,0,27,0,5,0,4
07-05-20,Monroe,140,2,129,2,11,0,157,3,2196,40,2353,43,0,6,0,95,2,39,0,13
07-05-20,Montgomery,554,5,552,5,2,0,632,6,13482,87,14114,93,0,7,2,202,3,345,0,34
07-05-20,Moore,12,0,12,0,0,0,13,0,544,13,557,13,0,0,0,7,0,5,0,0
07-05-20,Morgan,27,2,27,2,0,0,31,2,3862,29,3893,31,0,1,0,21,2,5,0,1
07-05-20,Obion,112,0,108,0,4,0,132,1,2551,54,2683,55,0,2,0,67,0,43,0,13
07-05-20,Out of State,1185,21,1183,21,2,0,1179,51,103817,1366,104996,1417,0,7,3,374,18,804,0,31
07-05-20,Overton,62,1,62,1,0,0,64,1,2217,35,2281,36,0,1,0,44,1,17,0,3
07-05-20,Pending,750,115,750,115,0,0,818,125,73390,1263,74208,1388,1,2,1,45,113,703,-1,9
07-05-20,Perry,34,0,34,0,0,0,41,0,594,22,635,22,0,0,0,28,0,6,0,1
07-05-20,Pickett,6,0,6,0,0,0,6,0,496,4,502,4,0,0,0,4,0,2,0,0
07-05-20,Polk,45,0,43,0,2,0,47,0,1074,21,1121,21,0,0,0,32,0,13,0,1
07-05-20,Putnam,883,1,879,1,4,0,1039,3,10120,54,11159,57,0,7,1,609,0,267,0,19
07-05-20,Rhea,286,8,286,8,0,0,315,9,2932,72,3247,81,0,0,0,244,8,42,0,5
07-05-20,Roane,62,1,52,1,10,0,69,2,5840,50,5909,52,0,0,1,37,0,25,0,3
07-05-20,Robertson,834,8,831,7,3,1,1037,7,6325,65,7362,72,0,11,3,506,5,317,0,56
07-05-20,Rutherford,2987,68,2980,68,7,0,3569,86,23355,426,26924,512,0,35,19,1304,49,1648,1,119
07-05-20,Scott,17,0,16,0,1,0,16,0,1251,5,1267,5,0,0,0,14,0,3,0,0
07-05-20,Sequatchie,42,4,42,4,0,0,54,6,1599,53,1653,59,0,0,0,25,4,17,0,2
07-05-20,Sevier,804,14,758,13,46,1,814,15,9519,87,10333,102,0,3,0,446,14,355,1,26
07-05-20,Shelby,11793,233,11776,233,17,0,14132,275,142396,1816,156528,2091,2,200,73,7283,158,4310,5,886
07-05-20,Smith,120,4,113,4,7,0,127,4,1727,32,1854,36,0,1,0,49,4,70,0,3
07-05-20,Stewart,23,0,23,0,0,0,25,0,799,8,824,8,0,0,0,9,0,14,0,2
07-05-20,Sullivan,117,1,113,1,4,0,122,1,7515,201,7637,202,0,2,1,84,0,31,0,14
07-05-20,Sumner,1610,17,1600,17,10,0,1989,17,14223,251,16212,268,0,52,7,645,10,913,1,230
07-05-20,Tipton,645,8,637,8,8,0,710,9,8149,121,8859,130,0,5,5,495,3,145,0,31
07-05-20,Trousdale,1498,2,1495,2,3,0,1541,5,2439,14,3980,19,0,5,0,1424,2,69,0,15
07-05-20,Unicoi,55,0,55,0,0,0,61,0,1416,74,1477,74,0,0,0,53,0,2,0,1
07-05-20,Union,18,0,18,0,0,0,20,0,1115,24,1135,24,0,0,0,10,0,8,0,0
07-05-20,Van Buren,8,0,8,0,0,0,8,0,496,2,504,2,0,0,0,3,0,5,0,1
07-05-20,Warren,76,3,76,3,0,0,83,5,3252,35,3335,40,0,0,0,34,3,42,0,1
07-05-20,Washington,165,16,156,13,9,3,189,14,7205,410,7394,424,0,0,1,116,15,49,0,8
07-05-20,Wayne,86,4,86,4,0,0,88,5,2678,73,2766,78,0,0,0,68,4,18,0,2
07-05-20,Weakley,64,1,63,1,1,0,67,2,2382,61,2449,63,0,1,0,38,1,25,0,3
07-05-20,White,70,0,69,0,1,0,84,0,2618,9,2702,9,0,3,0,50,0,17,0,4
07-05-20,Williamson,1313,45,1310,45,3,0,1522,53,19731,453,21253,506,0,15,7,569,38,729,0,53
07-05-20,Wilson,941,31,939,31,2,0,1120,33,12262,260,13382,293,0,17,3,445,28,479,0,52
07-06-20,Anderson,144,2,138,2,6,0,171,4,8316,61,8487,65,0,2,5,79,-3,63,1,11
07-06-20,Bedford,570,0,570,0,0,0,667,-7,3911,15,4578,8,0,5,8,418,-8,147,0,23
07-06-20,Benton,13,0,11,0,2,0,13,0,1114,2,1127,2,0,1,0,9,0,3,0,2
07-06-20,Bledsoe,621,1,620,1,1,0,631,1,3776,5,4407,6,0,1,0,612,1,8,0,5
07-06-20,Blount,229,2,222,2,7,0,277,2,7680,100,7957,102,0,3,1,136,1,90,1,15
07-06-20,Bradley,745,38,724,38,21,0,819,42,7143,30,7962,72,1,4,20,390,17,351,2,39
07-06-20,Campbell,51,3,47,3,4,0,56,3,2911,65,2967,68,0,1,2,34,1,16,0,3
07-06-20,Cannon,37,0,37,0,0,0,59,0,1015,6,1074,6,0,0,0,23,0,14,0,4
07-06-20,Carroll,48,1,42,0,6,1,45,0,2020,47,2065,47,0,1,0,33,1,14,0,7
07-06-20,Carter,65,6,59,5,6,1,67,5,3146,32,3213,37,0,1,3,50,3,14,0,5
07-06-20,Cheatham,232,2,232,2,0,0,276,2,3230,3,3506,5,0,1,0,107,2,124,0,12
07-06-20,Chester,35,1,35,1,0,0,39,2,965,3,1004,5,0,0,1,16,0,19,1,2
07-06-20,Claiborne,48,3,48,3,0,0,56,3,1959,116,2015,119,0,0,0,16,3,32,0,1
07-06-20,Clay,18,1,18,1,0,0,18,1,773,7,791,8,0,0,1,12,0,6,0,0
07-06-20,Cocke,94,0,87,0,7,0,98,2,2424,43,2522,45,0,0,0,41,0,53,0,2
07-06-20,Coffee,120,1,119,1,1,0,150,0,4488,28,4638,28,0,0,1,96,0,24,0,6
07-06-20,Crockett,40,2,37,2,3,0,45,2,839,3,884,5,0,3,0,21,2,16,0,3
07-06-20,Cumberland,183,2,181,2,2,0,240,2,7236,113,7476,115,0,4,5,127,-3,52,0,14
07-06-20,Davidson,11205,116,11192,115,13,1,13227,139,97521,767,110748,906,-1,121,165,6776,-48,4308,1,507
07-06-20,Decatur,22,0,21,0,1,0,25,0,890,30,915,30,0,0,0,15,0,7,0,1
07-06-20,Dekalb,68,1,68,1,0,0,81,1,2123,78,2204,79,0,0,1,40,0,28,0,1
07-06-20,Dickson,212,3,212,3,0,0,269,1,3869,16,4138,17,0,0,0,99,3,113,0,15
07-06-20,Dyer,254,3,243,3,11,0,273,2,3125,31,3398,33,2,3,1,109,0,142,0,22
07-06-20,Fayette,323,6,319,5,4,1,392,3,5948,14,6340,17,0,2,1,202,5,119,0,28
07-06-20,Fentress,23,1,23,1,0,0,23,1,1342,8,1365,9,0,0,1,15,0,8,0,2
07-06-20,Franklin,88,1,86,1,2,0,116,0,3128,28,3244,28,0,3,2,62,-1,23,0,8
07-06-20,Gibson,129,0,123,0,6,0,146,1,3349,12,3495,13,0,1,0,72,0,56,0,7
07-06-20,Giles,62,2,62,2,0,0,74,2,2211,10,2285,12,0,1,1,25,1,36,0,4
07-06-20,Grainger,41,-1,37,-1,4,0,51,1,1586,28,1637,29,0,0,0,27,-1,14,0,5
07-06-20,Greene,114,11,108,9,6,2,119,9,4030,17,4149,26,0,2,4,75,7,37,0,10
07-06-20,Grundy,61,-1,60,-1,1,0,70,-1,947,4,1017,3,0,1,0,50,-1,10,0,10
07-06-20,Hamblen,343,3,333,3,10,0,366,5,5993,45,6359,50,0,4,8,163,-5,176,1,26
07-06-20,Hamilton,2804,23,2799,23,5,0,3098,28,29608,105,32706,133,0,35,52,1855,-29,914,0,130
07-06-20,Hancock,6,0,4,0,2,0,5,0,416,15,421,15,0,0,0,3,0,3,0,2
07-06-20,Hardeman,352,9,348,6,4,3,371,6,6320,35,6691,41,0,4,2,259,7,89,1,18
07-06-20,Hardin,109,1,107,1,2,0,128,2,3040,75,3168,77,0,7,0,35,1,67,0,8
07-06-20,Hawkins,62,5,61,4,1,1,80,4,3132,20,3212,24,0,2,5,47,0,13,0,7
07-06-20,Haywood,93,1,92,1,1,0,102,1,1540,16,1642,17,0,2,1,35,0,56,0,13
07-06-20,Henderson,48,2,47,2,1,0,59,2,1704,26,1763,28,0,0,1,24,1,24,0,4
07-06-20,Henry,45,1,44,0,1,1,55,0,2657,49,2712,49,0,0,0,37,1,8,0,5
07-06-20,Hickman,80,0,80,0,0,0,105,-1,1660,1,1765,0,0,0,0,65,0,15,0,2
07-06-20,Houston,15,0,15,0,0,0,20,0,720,8,740,8,0,0,0,8,0,7,0,4
07-06-20,Humphreys,29,1,28,1,1,0,36,1,1383,50,1419,51,1,2,0,14,0,13,0,1
07-06-20,Jackson,29,2,29,2,0,0,33,3,972,4,1005,7,0,0,0,22,2,7,0,1
07-06-20,Jefferson,137,1,127,1,10,0,142,5,4343,57,4485,62,2,2,0,64,-1,71,2,10
07-06-20,Johnson,44,0,42,0,2,0,45,0,2605,2,2650,2,0,0,2,32,-2,12,0,3
07-06-20,Knox,1209,38,1192,39,17,-1,1446,59,39446,796,40892,855,1,8,14,641,23,560,3,73
07-06-20,Lake,694,2,691,2,3,0,859,2,3753,1,4612,3,0,0,0,688,2,6,0,3
07-06-20,Lauderdale,151,6,149,6,2,0,175,4,4484,13,4659,17,0,3,2,75,4,73,0,15
07-06-20,Lawrence,164,1,164,1,0,0,203,3,3135,5,3338,8,0,6,5,78,-4,80,1,13
07-06-20,Lewis,6,0,6,0,0,0,7,0,789,4,796,4,0,0,0,5,0,1,0,0
07-06-20,Lincoln,65,1,65,1,0,0,84,1,2229,2,2313,3,0,0,2,47,-1,18,0,4
07-06-20,Loudon,288,1,272,2,16,-1,304,7,4092,43,4396,50,0,1,4,221,-3,66,0,10
07-06-20,Macon,487,22,484,22,3,0,530,23,2862,51,3392,74,0,4,9,210,13,273,1,20
07-06-20,Madison,305,6,285,6,20,0,358,7,7685,25,8043,32,0,2,2,181,4,122,0,23
07-06-20,Marion,74,1,72,1,2,0,87,3,1825,11,1912,14,0,4,0,47,1,23,0,13
07-06-20,Marshall,92,1,92,1,0,0,106,0,1926,10,2032,10,0,1,1,46,0,45,0,9
07-06-20,Maury,357,3,357,3,0,0,430,6,5357,22,5787,28,0,3,26,217,-23,137,1,17
07-06-20,McMinn,239,2,235,2,4,0,292,6,4546,0,4838,6,0,18,2,168,0,53,0,27
07-06-20,McNairy,76,3,75,3,1,0,83,2,1482,21,1565,23,0,0,1,36,2,40,0,6
07-06-20,Meigs,32,0,32,0,0,0,47,0,981,5,1028,5,0,0,0,27,0,5,0,4
07-06-20,Monroe,141,1,130,1,11,0,158,1,2211,15,2369,16,0,6,8,103,-7,32,0,13
07-06-20,Montgomery,567,13,565,13,2,0,646,14,13599,117,14245,131,0,7,7,209,6,351,0,34
07-06-20,Moore,13,1,13,1,0,0,14,1,544,0,558,1,0,0,0,7,1,6,0,0
07-06-20,Morgan,27,0,27,0,0,0,31,0,3876,14,3907,14,0,1,0,21,0,5,0,1
07-06-20,Obion,113,1,109,1,4,0,131,-1,2584,33,2715,32,0,2,0,67,1,44,0,13
07-06-20,Out of State,1198,13,1196,13,2,0,1145,-34,104679,862,105824,828,0,7,15,389,-2,802,1,32
07-06-20,Overton,63,1,63,1,0,0,65,1,2234,17,2299,18,0,1,3,47,-2,15,0,3
07-06-20,Pending,751,1,751,1,0,0,816,-2,73910,520,74726,518,0,2,8,53,-7,696,0,9
07-06-20,Perry,34,0,34,0,0,0,41,0,699,105,740,105,0,0,0,28,0,6,0,1
07-06-20,Pickett,6,0,6,0,0,0,6,0,500,4,506,4,0,0,0,4,0,2,0,0
07-06-20,Polk,46,1,44,1,2,0,48,1,1076,2,1124,3,0,0,0,32,1,14,0,1
07-06-20,Putnam,906,23,902,23,4,0,1064,25,10295,175,11359,200,0,7,34,643,-11,256,0,19
07-06-20,Rhea,285,-1,285,-1,0,0,313,-2,2948,16,3261,14,0,0,1,245,-2,40,0,5
07-06-20,Roane,62,0,52,0,10,0,70,1,5888,48,5958,49,0,0,1,38,-1,24,0,3
07-06-20,Robertson,839,5,836,5,3,0,1044,7,6385,60,7429,67,0,11,6,512,-1,316,0,56
07-06-20,Rutherford,3040,53,3033,53,7,0,3631,62,23791,436,27422,498,0,35,49,1353,4,1652,0,119
07-06-20,Scott,17,0,16,0,1,0,16,0,1257,6,1273,6,0,0,0,14,0,3,0,0
07-06-20,Sequatchie,41,-1,41,-1,0,0,52,-2,1600,1,1652,-1,0,0,1,26,-2,15,0,2
07-06-20,Sevier,830,26,785,27,45,-1,843,29,9751,232,10594,261,0,3,13,459,13,368,0,26
07-06-20,Shelby,11936,143,11919,143,17,0,14306,174,143267,871,157573,1045,1,201,201,7484,-59,4251,8,894
07-06-20,Smith,122,2,115,2,7,0,129,2,1741,14,1870,16,0,1,4,53,-2,68,0,3
07-06-20,Stewart,23,0,23,0,0,0,25,0,805,6,830,6,0,0,0,9,0,14,0,2
07-06-20,Sullivan,121,4,116,3,5,1,125,3,7617,102,7742,105,0,2,5,89,-1,30,0,14
07-06-20,Sumner,1636,26,1626,26,10,0,2022,33,14339,116,16361,149,0,52,14,659,12,925,0,230
07-06-20,Tipton,649,4,639,2,10,2,713,3,8179,30,8892,33,0,5,3,498,1,146,0,31
07-06-20,Trousdale,1498,0,1495,0,3,0,1540,-1,2443,4,3983,3,0,5,1,1425,-1,68,0,15
07-06-20,Unicoi,55,0,55,0,0,0,61,0,1419,3,1480,3,0,0,0,53,0,2,0,1
07-06-20,Union,19,1,19,1,0,0,22,2,1156,41,1178,43,0,0,0,10,1,9,0,0
07-06-20,Van Buren,7,-1,7,-1,0,0,7,-1,499,3,506,2,0,0,0,3,-1,4,0,1
07-06-20,Warren,78,2,78,2,0,0,86,3,3314,62,3400,65,0,0,6,40,-4,38,0,1
07-06-20,Washington,174,9,165,9,9,0,198,9,7256,51,7454,60,0,0,4,120,5,54,0,8
07-06-20,Wayne,88,2,88,2,0,0,90,2,2687,9,2777,11,0,0,0,68,2,20,0,2
07-06-20,Weakley,64,0,63,0,1,0,66,-1,2448,66,2514,65,0,1,1,39,-1,24,0,3
07-06-20,White,73,3,72,3,1,0,87,3,2656,38,2743,41,0,3,2,52,1,18,1,5
07-06-20,Williamson,1340,27,1337,27,3,0,1550,28,19941,210,21491,238,0,15,12,581,15,744,0,53
07-06-20,Wilson,963,22,961,22,2,0,1144,24,12389,127,13533,151,0,17,5,450,17,496,0,52
07-07-20,Anderson,143,-1,137,-1,6,0,178,7,8458,142,8636,149,0,2,5,84,-6,57,1,12
07-07-20,Bedford,584,14,584,14,0,0,682,15,4004,93,4686,108,2,7,11,429,1,148,0,23
07-07-20,Benton,13,0,11,0,2,0,13,0,1134,20,1147,20,0,1,0,9,0,3,0,2
07-07-20,Bledsoe,623,2,622,2,1,0,635,4,3795,19,4430,23,0,1,1,613,1,9,0,5
07-07-20,Blount,262,33,256,34,6,-1,311,34,7928,248,8239,282,0,3,5,141,28,118,0,15
07-07-20,Bradley,773,28,752,28,21,0,864,45,7305,162,8169,207,0,4,10,400,18,369,2,41
07-07-20,Campbell,54,3,50,3,4,0,60,4,2934,23,2994,27,0,1,0,34,3,19,0,3
