Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
08/19/2020,Cayuga,0,164,291,24605
08/20/2020,Cayuga,0,164,427,25032
08/21/2020,Cayuga,2,166,280,25312
08/22/2020,Cayuga,1,167,168,25480
08/23/2020,Cayuga,0,167,67,25547
08/24/2020,Cayuga,7,174,532,26079
08/25/2020,Cayuga,1,175,212,26291
08/26/2020,Cayuga,1,176,229,26520
08/27/2020,Cayuga,1,177,233,26753
08/28/2020,Cayuga,0,177,675,27428
08/29/2020,Cayuga,0,177,374,27802
08/30/2020,Cayuga,1,178,74,27876
08/31/2020,Cayuga,2,180,245,28121
09/01/2020,Cayuga,0,180,204,28325
