date_stamp,us_county_fips,tn_covid_geo,cnt_total,cnt_total_new,cnt_confirmed,cnt_confirmed_new,cnt_active,cnt_active_new,cnt_hospitalized,cnt_hospitalized_new,cnt_recovered,cnt_recovered_new,cnt_death,cnt_death_new,cnt_tested_pos,cnt_tested_neg,cnt_tested,cnt_tested_new
2020-04-14,47027,47027,4,0,,,3,0,,,1,0,0,0,4,130,134,0
2020-04-14,47025,47025,5,1,,,1,-1,,,4,2,0,0,5,110,115,9
2020-04-14,47023,47023,5,0,,,0,0,,,5,0,0,0,5,132,137,0
2020-04-14,47021,47021,19,1,,,6,-1,,,13,2,0,0,19,448,467,1
2020-04-14,47019,47019,3,0,,,0,-1,,,2,0,1,1,3,162,165,0
2020-04-14,47017,47017,12,0,,,5,-1,,,7,1,0,0,12,226,238,1
2020-04-14,47015,47015,7,0,,,5,0,,,2,0,0,0,7,126,133,1
2020-04-14,47013,47013,12,1,,,5,0,,,7,1,0,0,12,145,157,2
2020-04-14,47011,47011,33,1,,,8,-2,,,24,2,1,1,33,393,426,2
2020-04-14,47009,47009,47,1,,,8,1,,,36,0,3,0,47,503,550,1
2020-04-14,47007,47007,8,0,,,5,0,,,3,0,0,0,8,738,746,1
2020-04-14,47005,47005,4,0,,,2,-1,,,2,1,0,0,4,87,91,1
2020-04-14,47003,47003,25,2,,,19,0,,,4,1,2,1,25,282,307,2
2020-04-14,47001,47001,15,0,,,4,-1,,,10,1,1,0,15,453,468,7
2020-04-14,47043,47043,33,3,,,20,2,,,13,1,0,0,33,296,329,5
2020-04-14,47045,47045,22,0,,,14,-3,,,8,3,0,0,22,271,293,2
2020-04-14,47095,47095,4,0,,,4,0,,,0,0,0,0,4,459,463,4
2020-04-14,47049,47049,3,1,,,3,1,,,0,0,0,0,3,125,128,1
2020-04-14,47091,47091,2,0,,,2,0,,,0,0,0,0,2,29,31,0
2020-04-14,47089,47089,16,0,,,7,-1,,,9,1,0,0,16,211,227,2
2020-04-14,47087,47087,6,-1,,,4,-2,,,2,1,0,0,6,127,133,0
2020-04-14,47085,47085,4,0,,,2,0,,,2,0,0,0,4,104,108,0
2020-04-14,47083,47083,3,0,,,1,0,,,2,0,0,0,3,110,113,0
2020-04-14,47081,47081,2,0,,,1,0,,,1,0,0,0,2,115,117,0
2020-04-14,47079,47079,8,0,,,6,0,,,2,0,0,0,8,173,181,0
2020-04-14,47077,47077,2,0,,,1,0,,,1,0,0,0,2,198,200,0
2020-04-14,47075,47075,12,0,,,8,0,,,3,0,1,0,12,125,137,0
2020-04-14,47073,47073,24,0,,,15,-1,,,7,1,2,0,24,224,248,1
2020-04-14,47047,47047,37,1,,,25,-1,,,12,2,0,0,37,365,402,2
2020-04-14,47069,47069,7,0,,,4,-1,,,3,1,0,0,7,153,160,-1
2020-04-14,47067,47067,0,0,,,0,0,,,0,0,0,0,0,20,20,0
2020-04-14,47065,47065,110,1,,,46,-3,,,53,3,11,1,110,1307,1417,4
2020-04-14,47063,47063,6,0,,,1,-1,,,4,1,1,0,6,244,250,7
2020-04-14,47061,47061,22,-1,,,5,-3,,,16,1,1,1,22,187,209,0
2020-04-14,47059,47059,27,0,,,6,-2,,,19,1,2,1,27,253,280,0
2020-04-14,47057,47057,4,0,,,0,0,,,4,0,0,0,4,86,90,0
2020-04-14,47055,47055,3,0,,,3,0,,,0,0,0,0,3,149,152,0
2020-04-14,47053,47053,21,1,,,10,-2,,,11,3,0,0,21,351,372,1
2020-04-14,47051,47051,23,2,,,3,0,,,19,2,1,0,23,234,257,2
2020-04-14,47071,47071,2,0,,,1,0,,,1,0,0,0,2,252,254,0
2020-04-15,47129,47129,5,0,,,1,0,,,4,0,0,0,5,99,104,6
2020-04-15,47131,47131,8,0,,,5,0,,,2,0,1,0,8,139,147,0
2020-04-15,,47OOS,243,-10,,,109,-5,,,133,-5,1,0,243,14463,14706,377
2020-04-15,47139,47139,5,0,,,2,0,,,3,0,0,0,5,45,50,0
2020-04-15,,47PEN,196,60,,,192,57,,,4,3,0,0,196,12138,12334,1116
2020-04-15,47135,47135,5,1,,,2,0,,,3,1,0,0,5,38,43,1
2020-04-15,47137,47137,0,0,,,0,0,,,0,0,0,0,0,42,42,3
2020-04-15,47127,47127,1,1,,,1,1,,,0,0,0,0,1,38,39,1
2020-04-15,47133,47133,7,1,,,4,1,,,3,0,0,0,7,351,358,21
2020-04-15,47125,47125,102,1,,,73,-4,,,27,5,2,0,102,1297,1399,12
2020-04-15,47115,47115,27,1,,,11,1,,,15,0,1,0,27,140,167,2
2020-04-15,47109,47109,9,0,,,4,0,,,5,0,0,0,9,119,128,0
2020-04-15,47107,47107,5,0,,,1,0,,,4,0,0,0,5,361,366,6
2020-04-15,47119,47119,33,0,,,11,-2,,,22,2,0,0,33,632,665,3
2020-04-15,47117,47117,9,0,,,4,0,,,4,0,1,0,9,198,207,2
2020-04-15,47113,47113,75,2,,,53,-5,,,22,7,0,0,75,735,810,3
2020-04-15,47111,47111,29,2,,,18,1,,,8,0,3,1,29,404,433,4
2020-04-15,47105,47105,18,1,,,3,-1,,,15,2,0,0,18,271,289,10
2020-04-15,47103,47103,9,0,,,6,0,,,3,0,0,0,9,101,110,0
2020-04-15,47101,47101,2,0,,,0,0,,,2,0,0,0,2,33,35,0
2020-04-15,47141,47141,93,1,,,61,-2,,,32,3,0,0,93,878,971,99
2020-04-15,47123,47123,9,0,,,3,0,,,6,0,0,0,9,225,234,2
2020-04-15,47143,47143,0,0,,,0,0,,,0,0,0,0,0,218,218,3
2020-04-15,47165,47165,478,12,,,310,-6,,,141,18,27,0,478,1801,2279,16
2020-04-15,47147,47147,94,2,,,37,-4,,,57,6,0,0,94,750,844,10
2020-04-15,47189,47189,155,10,,,87,1,,,67,9,1,0,155,1396,1551,9
2020-04-15,47187,47187,321,-1,,,119,-19,,,197,18,5,0,321,2456,2777,2
2020-04-15,47185,47185,4,0,,,2,0,,,2,0,0,0,4,259,263,6
2020-04-15,47183,47183,6,0,,,4,-1,,,2,1,0,0,6,160,166,0
2020-04-15,47181,47181,2,0,,,1,0,,,1,0,0,0,2,87,89,1
2020-04-15,47179,47179,45,1,,,18,1,,,27,0,0,0,45,548,593,4
2020-04-15,47177,47177,4,0,,,3,0,,,1,0,0,0,4,242,246,0
2020-04-15,47175,47175,1,0,,,0,0,,,1,0,0,0,1,45,46,1
2020-04-15,47173,47173,3,0,,,1,-1,,,2,1,0,0,3,63,66,0
2020-04-15,47171,47171,1,0,,,0,0,,,1,0,0,0,1,57,58,0
2020-04-15,47169,47169,19,-1,,,17,-1,,,1,0,1,0,19,94,113,0
2020-04-15,47167,47167,53,1,,,28,-2,,,25,3,0,0,53,542,595,8
2020-04-15,47099,47099,15,0,,,6,-3,,,9,3,0,0,15,316,331,1
2020-04-15,47163,47163,43,0,,,12,-3,,,30,3,1,0,43,417,460,3
2020-04-15,47161,47161,4,0,,,4,0,,,0,0,0,0,4,99,103,1
2020-04-15,47159,47159,11,1,,,9,-1,,,1,1,1,1,11,194,205,5
2020-04-15,47157,47157,1421,62,,,1041,0,,,349,57,31,5,1421,6856,8277,60
2020-04-15,47155,47155,22,0,,,1,-3,,,21,3,0,0,22,541,563,12
2020-04-15,47153,47153,3,0,,,3,0,,,0,0,0,0,3,91,94,1
2020-04-15,47151,47151,11,1,,,6,1,,,5,0,0,0,11,114,125,6
2020-04-15,47149,47149,269,16,,,156,2,,,107,14,6,0,269,2161,2430,27
2020-04-15,47145,47145,6,1,,,1,1,,,5,0,0,0,6,355,361,11
2020-04-15,47097,47097,12,3,,,11,3,,,1,0,0,0,12,138,150,5
2020-04-15,47121,47121,3,0,,,1,0,,,2,0,0,0,3,78,81,0
2020-04-15,47093,47093,179,5,,,39,-17,,,136,22,4,0,179,2480,2659,43
2020-04-15,47041,47041,10,0,,,4,-6,,,6,6,0,0,10,238,248,0
2020-04-15,47039,47039,3,0,,,2,-1,,,1,1,0,0,3,79,82,0
2020-04-15,47037,47037,1283,46,,,940,28,,,324,17,19,1,1283,7706,8989,51
2020-04-15,47035,47035,53,2,,,39,0,,,14,2,0,0,53,806,859,11
2020-04-15,47033,47033,0,0,,,0,0,,,0,0,0,0,0,78,78,1
2020-04-15,47031,47031,13,1,,,9,1,,,4,0,0,0,13,334,347,3
2020-04-15,47029,47029,8,1,,,5,1,,,3,0,0,0,8,107,115,3
2020-04-15,47027,47027,5,1,,,4,1,,,1,0,0,0,5,132,137,3
2020-04-15,47025,47025,5,0,,,1,0,,,4,0,0,0,5,111,116,1
2020-04-15,47023,47023,6,1,,,1,1,,,5,0,0,0,6,132,138,1
2020-04-15,47021,47021,19,0,,,5,-1,,,14,1,0,0,19,449,468,1
2020-04-15,47019,47019,4,1,,,0,0,,,3,1,1,0,4,163,167,2
2020-04-15,47017,47017,13,1,,,4,-1,,,9,2,0,0,13,227,240,2
2020-04-15,47015,47015,7,0,,,5,0,,,2,0,0,0,7,127,134,1
2020-04-15,47013,47013,12,0,,,3,-2,,,8,1,1,1,12,146,158,1
2020-04-15,47011,47011,33,0,,,6,-2,,,26,2,1,0,33,393,426,0
2020-04-15,47009,47009,47,0,,,6,-2,,,38,2,3,0,47,503,550,0
2020-04-15,47007,47007,7,-1,,,4,-1,,,3,0,0,0,7,740,747,1
2020-04-15,47005,47005,4,0,,,1,-1,,,3,1,0,0,4,87,91,0
2020-04-15,47003,47003,33,8,,,27,8,,,4,0,2,0,33,283,316,9
2020-04-15,47095,47095,4,0,,,4,0,,,0,0,0,0,4,460,464,1
2020-04-15,47043,47043,37,4,,,20,0,,,17,4,0,0,37,297,334,5
2020-04-15,47045,47045,24,2,,,16,2,,,8,0,0,0,24,278,302,9
2020-04-15,47001,47001,16,1,,,4,0,,,11,1,1,0,16,459,475,7
2020-04-15,47049,47049,3,0,,,3,0,,,0,0,0,0,3,130,133,5
2020-04-15,47047,47047,39,2,,,25,0,,,13,1,1,1,39,366,405,3
2020-04-15,47089,47089,16,0,,,6,-1,,,9,0,1,1,16,214,230,3
2020-04-15,47087,47087,6,0,,,4,0,,,2,0,0,0,6,134,140,7
2020-04-15,47085,47085,4,0,,,2,0,,,2,0,0,0,4,104,108,0
2020-04-15,47083,47083,4,1,,,1,0,,,3,1,0,0,4,110,114,1
2020-04-15,47081,47081,2,0,,,1,0,,,1,0,0,0,2,115,117,0
2020-04-15,47079,47079,8,0,,,6,0,,,2,0,0,0,8,173,181,0
2020-04-15,47077,47077,2,0,,,1,0,,,1,0,0,0,2,198,200,0
2020-04-15,47075,47075,12,0,,,8,0,,,3,0,1,0,12,125,137,0
2020-04-15,47073,47073,26,2,,,15,0,,,9,2,2,0,26,225,251,3
2020-04-15,47091,47091,2,0,,,0,-2,,,2,2,0,0,2,29,31,0
2020-04-15,47069,47069,7,0,,,4,0,,,3,0,0,0,7,154,161,1
2020-04-15,47067,47067,0,0,,,0,0,,,0,0,0,0,0,20,20,0
2020-04-15,47065,47065,109,-1,,,44,-2,,,54,1,11,0,109,1311,1420,3
2020-04-15,47063,47063,7,1,,,2,1,,,4,0,1,0,7,252,259,9
2020-04-15,47061,47061,24,2,,,7,2,,,16,0,1,0,24,186,210,1
2020-04-15,47059,47059,28,1,,,7,1,,,19,0,2,0,28,254,282,2
2020-04-15,47057,47057,4,0,,,0,0,,,4,0,0,0,4,87,91,1
2020-04-15,47055,47055,4,1,,,4,1,,,0,0,0,0,4,149,153,1
2020-04-15,47053,47053,24,3,,,12,2,,,12,1,0,0,24,351,375,3
2020-04-15,47051,47051,23,0,,,2,-1,,,20,1,1,0,23,236,259,2
2020-04-15,47071,47071,4,2,,,3,2,,,1,0,0,0,4,254,258,4
2020-04-16,47103,47103,9,0,,,6,0,,,3,0,0,0,9,103,112,2
2020-04-16,47127,47127,1,0,,,1,0,,,0,0,0,0,1,39,40,1
2020-04-16,47129,47129,5,0,,,0,-1,,,5,1,0,0,5,103,108,4
2020-04-16,47131,47131,8,0,,,4,-1,,,3,1,1,0,8,139,147,0
2020-04-16,47137,47137,0,0,,,0,0,,,0,0,0,0,0,42,42,0
2020-04-16,47133,47133,7,0,,,4,0,,,3,0,0,0,7,354,361,3
2020-04-16,,47PEN,209,13,,,199,7,,,10,6,0,0,209,15029,15238,2904
2020-04-16,47135,47135,6,1,,,3,1,,,3,0,0,0,6,38,44,1
2020-04-16,,47OOS,250,7,,,118,9,,,131,-2,1,0,250,15244,15494,788
2020-04-16,47125,47125,102,0,,,64,-9,,,36,9,2,0,102,1304,1406,7
2020-04-16,47119,47119,33,0,,,9,-2,,,24,2,0,0,33,633,666,1
2020-04-16,47189,47189,161,6,,,78,-9,,,82,15,1,0,161,1397,1558,7
2020-04-16,47109,47109,9,0,,,4,0,,,5,0,0,0,9,120,129,1
2020-04-16,47107,47107,6,1,,,2,1,,,4,0,0,0,6,364,370,4
2020-04-16,47117,47117,12,3,,,7,3,,,4,0,1,0,12,199,211,4
2020-04-16,47115,47115,27,0,,,11,0,,,15,0,1,0,27,142,169,2
2020-04-16,47113,47113,73,-2,,,45,-8,,,28,6,0,0,73,738,811,1
2020-04-16,47111,47111,30,1,,,19,1,,,8,0,3,0,30,406,436,3
2020-04-16,47105,47105,19,1,,,4,1,,,15,0,0,0,19,276,295,6
2020-04-16,47139,47139,5,0,,,1,-1,,,4,1,0,0,5,45,50,0
2020-04-16,47123,47123,9,0,,,2,-1,,,6,0,1,1,9,226,235,1
2020-04-16,47141,47141,93,0,,,57,-4,,,34,2,2,2,93,885,978,7
2020-04-16,47165,47165,491,13,,,298,-12,,,165,24,28,1,491,1805,2296,17
2020-04-16,47145,47145,7,1,,,1,0,,,6,1,0,0,7,374,381,20
2020-04-16,47101,47101,2,0,,,0,0,,,2,0,0,0,2,33,35,0
2020-04-16,47187,47187,324,3,,,113,-6,,,206,9,5,0,324,2460,2784,7
2020-04-16,47185,47185,4,0,,,1,-1,,,3,1,0,0,4,264,268,5
2020-04-16,47183,47183,6,0,,,4,0,,,2,0,0,0,6,161,167,1
2020-04-16,47181,47181,2,0,,,1,0,,,1,0,0,0,2,87,89,0
2020-04-16,47179,47179,46,1,,,10,-8,,,36,9,0,0,46,549,595,2
2020-04-16,47177,47177,4,0,,,1,-2,,,3,2,0,0,4,245,249,3
2020-04-16,47175,47175,1,0,,,1,1,,,0,-1,0,0,1,47,48,2
2020-04-16,47173,47173,3,0,,,1,0,,,2,0,0,0,3,64,67,1
2020-04-16,47171,47171,1,0,,,0,0,,,1,0,0,0,1,58,59,1
2020-04-16,47169,47169,19,0,,,17,0,,,1,0,1,0,19,94,113,0
2020-04-16,47167,47167,54,1,,,27,-1,,,27,2,0,0,54,545,599,4
2020-04-16,47163,47163,45,2,,,13,1,,,31,1,1,0,45,419,464,4
2020-04-16,47161,47161,4,0,,,4,0,,,0,0,0,0,4,99,103,0
2020-04-16,47159,47159,11,0,,,9,0,,,1,0,1,0,11,198,209,4
2020-04-16,47157,47157,1492,71,,,1045,4,,,414,65,33,2,1492,6877,8369,92
2020-04-16,47155,47155,22,0,,,1,0,,,21,0,0,0,22,554,576,13
2020-04-16,47153,47153,3,0,,,3,0,,,0,0,0,0,3,92,95,1
2020-04-16,47151,47151,11,0,,,6,0,,,5,0,0,0,11,115,126,1
2020-04-16,47149,47149,271,2,,,141,-15,,,124,17,6,0,271,2169,2440,10
2020-04-16,47147,47147,95,1,,,35,-2,,,60,3,0,0,95,757,852,8
2020-04-16,47143,47143,0,0,,,0,0,,,0,0,0,0,0,219,219,1
2020-04-16,47099,47099,15,0,,,5,-1,,,10,1,0,0,15,316,331,0
2020-04-16,47121,47121,3,0,,,1,0,,,2,0,0,0,3,79,82,1
2020-04-16,47097,47097,12,0,,,11,0,,,1,0,0,0,12,138,150,0
2020-04-16,47041,47041,10,0,,,4,0,,,6,0,0,0,10,238,248,0
2020-04-16,47039,47039,3,0,,,2,0,,,1,0,0,0,3,79,82,0
2020-04-16,47037,47037,1307,24,,,584,-356,,,704,380,19,0,1307,7721,9028,39
2020-04-16,47035,47035,55,2,,,38,-1,,,17,3,0,0,55,813,868,9
2020-04-16,47033,47033,0,0,,,0,0,,,0,0,0,0,0,80,80,2
2020-04-16,47031,47031,17,4,,,13,4,,,4,0,0,0,17,334,351,4
2020-04-16,47029,47029,11,3,,,8,3,,,3,0,0,0,11,109,120,5
2020-04-16,47027,47027,5,0,,,4,0,,,1,0,0,0,5,132,137,0
2020-04-16,47025,47025,5,0,,,1,0,,,4,0,0,0,5,121,126,10
2020-04-16,47023,47023,6,0,,,1,0,,,5,0,0,0,6,132,138,0
2020-04-16,47021,47021,20,1,,,4,-1,,,16,2,0,0,20,450,470,2
2020-04-16,47019,47019,5,1,,,1,1,,,3,0,1,0,5,166,171,4
2020-04-16,47017,47017,13,0,,,4,0,,,9,0,0,0,13,228,241,1
2020-04-16,47015,47015,8,1,,,5,0,,,3,1,0,0,8,127,135,1
2020-04-16,47013,47013,12,0,,,3,0,,,8,0,1,0,12,148,160,2
2020-04-16,47011,47011,35,2,,,4,-2,,,30,4,1,0,35,394,429,3
2020-04-16,47009,47009,46,-1,,,4,-2,,,39,1,3,0,46,503,549,-1
2020-04-16,47007,47007,7,0,,,4,0,,,3,0,0,0,7,742,749,2
2020-04-16,47005,47005,4,0,,,0,-1,,,4,1,0,0,4,87,91,0
2020-04-16,47003,47003,40,7,,,34,7,,,4,0,2,0,40,283,323,7
2020-04-16,47001,47001,15,-1,,,3,-1,,,11,0,1,0,15,468,483,8
2020-04-16,47043,47043,39,2,,,19,-1,,,20,3,0,0,39,298,337,3
2020-04-16,47045,47045,24,0,,,16,0,,,8,0,0,0,24,280,304,2
2020-04-16,47095,47095,4,0,,,4,0,,,0,0,0,0,4,460,464,0
2020-04-16,47049,47049,4,1,,,4,1,,,0,0,0,0,4,132,136,3
2020-04-16,47093,47093,182,3,,,49,10,,,129,-7,4,0,182,2529,2711,52
2020-04-16,47091,47091,2,0,,,0,0,,,2,0,0,0,2,29,31,0
2020-04-16,47089,47089,16,0,,,4,-2,,,11,2,1,0,16,214,230,0
2020-04-16,47087,47087,6,0,,,4,0,,,2,0,0,0,6,135,141,1
2020-04-16,47085,47085,4,0,,,2,0,,,2,0,0,0,4,104,108,0
2020-04-16,47083,47083,4,0,,,1,0,,,3,0,0,0,4,110,114,0
2020-04-16,47047,47047,42,3,,,24,-1,,,17,4,1,0,42,367,409,4
2020-04-16,47079,47079,8,0,,,6,0,,,2,0,0,0,8,174,182,1
2020-04-16,47077,47077,2,0,,,1,0,,,1,0,0,0,2,199,201,1
2020-04-16,47075,47075,12,0,,,7,-1,,,4,1,1,0,12,125,137,0
2020-04-16,47073,47073,26,0,,,4,-11,,,20,11,2,0,26,228,254,3
2020-04-16,47081,47081,2,0,,,1,0,,,1,0,0,0,2,116,118,1
2020-04-16,47069,47069,7,0,,,4,0,,,3,0,0,0,7,154,161,0
2020-04-16,47067,47067,0,0,,,0,0,,,0,0,0,0,0,21,21,1
2020-04-16,47065,47065,110,1,,,44,0,,,55,1,11,0,110,1322,1432,12
2020-04-16,47063,47063,7,0,,,2,0,,,4,0,1,0,7,256,263,4
2020-04-16,47061,47061,25,1,,,7,0,,,17,1,1,0,25,187,212,2
2020-04-16,47059,47059,29,1,,,4,-3,,,23,4,2,0,29,261,290,8
2020-04-16,47057,47057,4,0,,,0,0,,,4,0,0,0,4,91,95,4
2020-04-16,47055,47055,5,1,,,5,1,,,0,0,0,0,5,150,155,2
2020-04-16,47053,47053,25,1,,,12,0,,,13,1,0,0,25,351,376,1
2020-04-16,47051,47051,23,0,,,2,0,,,20,0,1,0,23,239,262,3
2020-04-16,47071,47071,4,0,,,1,-2,,,3,2,0,0,4,256,260,2
2020-04-17,47125,47125,108,6,,,64,0,,,42,6,2,0,108,1429,1537,131
2020-04-17,47127,47127,1,0,,,1,0,,,0,0,0,0,1,47,48,8
2020-04-17,47129,47129,5,0,,,0,0,,,5,0,0,0,5,113,118,10
2020-04-17,47131,47131,9,1,,,5,1,,,3,0,1,0,9,158,167,20
2020-04-17,47137,47137,0,0,,,0,0,,,0,0,0,0,0,44,44,2
2020-04-17,47133,47133,7,0,,,4,0,,,3,0,0,0,7,383,390,29
2020-04-17,,47PEN,40,-169,,,39,-160,,,1,-9,0,0,40,10386,10426,-4812
2020-04-17,47135,47135,6,0,,,3,0,,,3,0,0,0,6,41,47,3
2020-04-17,,47OOS,259,9,,,124,6,,,134,3,1,0,259,15536,15795,301
2020-04-17,47123,47123,10,1,,,3,1,,,6,0,1,0,10,245,255,20
2020-04-17,47101,47101,2,0,,,0,0,,,2,0,0,0,2,38,40,5
2020-04-17,47109,47109,9,0,,,4,0,,,5,0,0,0,9,134,143,14
2020-04-17,47107,47107,6,0,,,2,0,,,4,0,0,0,6,426,432,62
2020-04-17,47119,47119,34,1,,,8,-1,,,26,2,0,0,34,679,713,47
2020-04-17,47117,47117,13,1,,,8,1,,,4,0,1,0,13,212,225,14
2020-04-17,47115,47115,28,1,,,10,-1,,,17,2,1,0,28,157,185,16
2020-04-17,47113,47113,83,10,,,51,6,,,32,4,0,0,83,853,936,125
2020-04-17,47111,47111,31,1,,,18,-1,,,10,2,3,0,31,452,483,47
2020-04-17,47105,47105,21,2,,,4,0,,,17,2,0,0,21,297,318,23
2020-04-17,47103,47103,9,0,,,6,0,,,3,0,0,0,9,130,139,27
2020-04-17,47139,47139,5,0,,,1,0,,,4,0,0,0,5,51,56,6
2020-04-17,47121,47121,3,0,,,1,0,,,2,0,0,0,3,84,87,5
2020-04-17,47141,47141,94,1,,,54,-3,,,38,4,2,0,94,934,1028,50
2020-04-17,47165,47165,497,6,,,293,-5,,,175,10,29,1,497,1951,2448,152
2020-04-17,47145,47145,8,1,,,1,0,,,7,1,0,0,8,405,413,32
2020-04-17,47099,47099,15,0,,,2,-3,,,13,3,0,0,15,338,353,22
2020-04-17,47187,47187,336,12,,,122,9,,,209,3,5,0,336,2625,2961,177
2020-04-17,47185,47185,4,0,,,1,0,,,3,0,0,0,4,309,313,45
2020-04-17,47183,47183,6,0,,,4,0,,,2,0,0,0,6,185,191,24
2020-04-17,47181,47181,2,0,,,1,0,,,1,0,0,0,2,94,96,7
2020-04-17,47179,47179,46,0,,,9,-1,,,37,1,0,0,46,597,643,48
2020-04-17,47177,47177,4,0,,,1,0,,,3,0,0,0,4,277,281,32
2020-04-17,47175,47175,1,0,,,1,0,,,0,0,0,0,1,59,60,12
2020-04-17,47173,47173,3,0,,,1,0,,,2,0,0,0,3,67,70,3
2020-04-17,47171,47171,1,0,,,0,0,,,1,0,0,0,1,61,62,3
2020-04-17,47169,47169,20,1,,,18,1,,,1,0,1,0,20,111,131,18
2020-04-17,47167,47167,55,1,,,25,-2,,,30,3,0,0,55,636,691,92
2020-04-17,47163,47163,45,0,,,9,-4,,,35,4,1,0,45,472,517,53
2020-04-17,47161,47161,5,1,,,5,1,,,0,0,0,0,5,114,119,16
2020-04-17,47159,47159,12,1,,,10,1,,,1,0,1,0,12,224,236,27
2020-04-17,47157,47157,1682,190,,,1145,100,,,504,90,33,0,1682,8885,10567,2198
2020-04-17,47155,47155,24,2,,,1,0,,,22,1,1,1,24,605,629,53
2020-04-17,47153,47153,3,0,,,1,-2,,,2,2,0,0,3,150,153,58
2020-04-17,47151,47151,11,0,,,6,0,,,5,0,0,0,11,125,136,10
2020-04-17,47149,47149,295,24,,,158,17,,,131,7,6,0,295,2386,2681,241
2020-04-17,47147,47147,105,10,,,39,4,,,66,6,0,0,105,817,922,70
2020-04-17,47143,47143,1,1,,,1,1,,,0,0,0,0,1,245,246,27
2020-04-17,47189,47189,171,10,,,85,7,,,85,3,1,0,171,1492,1663,105
2020-04-17,47095,47095,4,0,,,4,0,,,0,0,0,0,4,520,524,60
2020-04-17,47093,47093,194,12,,,57,8,,,133,4,4,0,194,2877,3071,360
2020-04-17,47041,47041,10,0,,,3,-1,,,7,1,0,0,10,268,278,30
2020-04-17,47039,47039,5,2,,,4,2,,,1,0,0,0,5,85,90,8
2020-04-17,47037,47037,1465,158,,,693,109,,,753,49,19,0,1465,8416,9881,853
2020-04-17,47035,47035,56,1,,,33,-5,,,23,6,0,0,56,885,941,73
2020-04-17,47033,47033,0,0,,,0,0,,,0,0,0,0,0,90,90,10
2020-04-17,47031,47031,18,1,,,14,1,,,4,0,0,0,18,380,398,47
2020-04-17,47029,47029,11,0,,,8,0,,,3,0,0,0,11,134,145,25
2020-04-17,47027,47027,5,0,,,4,0,,,1,0,0,0,5,141,146,9
2020-04-17,47025,47025,5,0,,,1,0,,,4,0,0,0,5,127,132,6
2020-04-17,47021,47021,21,1,,,5,1,,,16,0,0,0,21,478,499,29
2020-04-17,47019,47019,5,0,,,1,0,,,3,0,1,0,5,178,183,12
2020-04-17,47017,47017,13,0,,,3,-1,,,10,1,0,0,13,249,262,21
2020-04-17,47015,47015,9,1,,,6,1,,,3,0,0,0,9,139,148,13
2020-04-17,47013,47013,13,1,,,4,1,,,8,0,1,0,13,164,177,17
2020-04-17,47011,47011,38,3,,,4,0,,,33,3,1,0,38,414,452,23
2020-04-17,47009,47009,46,0,,,2,-2,,,41,2,3,0,46,602,648,99
2020-04-17,47007,47007,8,1,,,4,0,,,4,1,0,0,8,786,794,45
2020-04-17,47005,47005,4,0,,,0,0,,,4,0,0,0,4,97,101,10
2020-04-17,47003,47003,48,8,,,42,8,,,4,0,2,0,48,326,374,51
2020-04-17,47001,47001,15,0,,,3,0,,,11,0,1,0,15,505,520,37
2020-04-17,47097,47097,13,1,,,12,1,,,1,0,0,0,13,155,168,18
2020-04-17,47043,47043,42,3,,,17,-2,,,25,5,0,0,42,329,371,34
2020-04-17,47045,47045,24,0,,,16,0,,,8,0,0,0,24,328,352,48
2020-04-17,47023,47023,6,0,,,1,0,,,5,0,0,0,6,143,149,11
2020-04-17,47049,47049,4,0,,,3,-1,,,1,1,0,0,4,136,140,4
2020-04-17,47047,47047,44,2,,,22,-2,,,21,4,1,0,44,434,478,69
2020-04-17,47089,47089,14,-2,,,2,-2,,,12,1,0,-1,14,241,255,25
2020-04-17,47087,47087,6,0,,,4,0,,,2,0,0,0,6,155,161,20
2020-04-17,47085,47085,4,0,,,1,-1,,,3,1,0,0,4,127,131,23
2020-04-17,47083,47083,4,0,,,1,0,,,3,0,0,0,4,113,117,3
2020-04-17,47081,47081,2,0,,,1,0,,,1,0,0,0,2,121,123,5
2020-04-17,47079,47079,9,1,,,7,1,,,2,0,0,0,9,193,202,20
2020-04-17,47077,47077,2,0,,,1,0,,,1,0,0,0,2,212,214,13
2020-04-17,47075,47075,12,0,,,7,0,,,4,0,1,0,12,141,153,16
2020-04-17,47073,47073,27,1,,,2,-2,,,23,3,2,0,27,248,275,21
2020-04-17,47071,47071,4,0,,,1,0,,,3,0,0,0,4,318,322,62
2020-04-17,47091,47091,2,0,,,0,0,,,2,0,0,0,2,32,34,3
2020-04-17,47067,47067,0,0,,,0,0,,,0,0,0,0,0,21,21,0
2020-04-17,47065,47065,114,4,,,48,4,,,55,0,11,0,114,1453,1567,135
2020-04-17,47063,47063,7,0,,,2,0,,,4,0,1,0,7,273,280,17
2020-04-17,47061,47061,25,0,,,6,-1,,,18,1,1,0,25,191,216,4
2020-04-17,47059,47059,30,1,,,6,2,,,22,-1,2,0,30,295,325,35
2020-04-17,47057,47057,4,0,,,0,0,,,4,0,0,0,4,99,103,8
2020-04-17,47055,47055,5,0,,,5,0,,,0,0,0,0,5,168,173,18
2020-04-17,47053,47053,27,2,,,14,2,,,13,0,0,0,27,398,425,49
2020-04-17,47051,47051,23,0,,,2,0,,,20,0,1,0,23,256,279,17
2020-04-17,47069,47069,7,0,,,5,1,,,2,-1,0,0,7,184,191,30
2020-04-18,47139,47139,5,0,,,1,0,,,4,0,0,0,5,54,59,3
