pruid,prname,prnameFR,date,update,numconf,numprob,numdeaths,numtotal,numtested,numtests,numrecover,percentrecover,ratetested,ratetests,numtoday,percentoday,ratetotal,ratedeaths,numdeathstoday,percentdeath,numtestedtoday,numteststoday,numrecoveredtoday,percentactive,numactive,rateactive,numtotal_last14,ratetotal_last14,numdeaths_last14,ratedeaths_last14,numtotal_last7,ratetotal_last7,numdeaths_last7,ratedeaths_last7,avgtotal_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7,raterecovered
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,13-03-2020,,0,0.0,0,0,52.0,78,0,0.0,99.89,149.84,0,0.0,0.0,0.0,0,0.0,0.0,51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,13-03-2020,,1,0.0,0,1,44.0,95,0,0.0,55.75,120.37,0,0.0,0.13,0.0,0,0.0,0.0,75,0,100.0,1,0.13,1,0.13,0,0.0,1,0.13,0,0.0,0.14,0.02,0.0,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,13-03-2020,,0,0.0,0,0,182.0,16,0,0.0,183.46,16.13,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,13-03-2020,,0,0.0,0,0,6.0,0,0,0.0,36.51,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,13-03-2020,,0,0.0,0,0,0.0,36,0,0.0,0.0,837.48,0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,13-03-2020,,0,0.0,0,0,34.0,24,0,0.0,747.19,527.43,0,0.0,0.0,0.0,0,0.0,0.0,19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,13-03-2020,,0,0.0,0,0,1.0,0,0,0.0,25.38,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,13-03-2020,,2,0.0,0,2,29.0,7,0,0.0,0.0,0.0,1,50.0,0.0,0.0,0,0.0,0.0,6,0,100.0,2,0.0,1,0.0,0,0.0,1,0.0,0,0.0,0.14,0.0,0.0,0.0,0.0
1,Canada,Canada,13-03-2020,,176,3.0,1,179,15214.0,9889,0,0.0,397.79,258.56,38,21.23,0.47,0.0,0,0.56,0.0,3150,0,99.44,178,0.47,169,0.44,1,0.0,134,0.35,1,0.0,19.14,0.05,0.0,0.0,0.0
59,British Columbia,Colombie-Britannique,14-03-2020,,64,0.0,1,64,7033.0,6772,0,0.0,1348.66,1298.61,11,17.19,1.23,0.02,0,1.56,1838.0,1166,0,98.44,63,1.21,57,1.09,1,0.02,43,0.82,1,0.02,6.14,0.12,0.0,0.0,0.0
48,Alberta,Alberta,14-03-2020,,29,0.0,0,29,5247.0,4249,0,0.0,1180.99,956.36,6,20.69,0.65,0.0,0,0.0,1138.0,1147,0,100.0,29,0.65,28,0.63,0,0.0,28,0.63,0,0.0,4.0,0.09,0.0,0.0,0.0
47,Saskatchewan,Saskatchewan,14-03-2020,,0,2.0,0,2,349.0,0,0,0.0,295.8,0.0,1,50.0,0.17,0.0,0,0.0,64.0,0,0,100.0,2,0.17,2,0.17,0,0.0,2,0.17,0,0.0,0.29,0.02,0.0,0.0,0.0
46,Manitoba,Manitoba,14-03-2020,,1,3.0,0,4,837.0,612,0,0.0,604.87,442.27,1,25.0,0.29,0.0,0,0.0,485.0,300,0,100.0,4,0.29,4,0.29,0,0.0,4,0.29,0,0.0,0.57,0.04,0.0,0.0,0.0
35,Ontario,Ontario,14-03-2020,,79,0.0,0,79,6646.0,0,0,0.0,448.26,0.0,0,0.0,0.53,0.0,0,0.0,2461.0,0,0,100.0,79,0.53,75,0.51,0,0.0,51,0.34,0,0.0,7.29,0.05,0.0,0.0,0.0
24,Quebec,Québec,14-03-2020,,17,0.0,0,17,1584.0,950,0,0.0,184.09,110.41,0,0.0,0.2,0.0,0,0.0,844.0,337,0,100.0,17,0.2,16,0.19,0,0.0,15,0.17,0,0.0,2.14,0.02,0.0,0.0,0.0
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,14-03-2020,,0,0.0,0,0,62.0,174,0,0.0,119.1,334.26,0,0.0,0.0,0.0,0,0.0,10.0,96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,14-03-2020,,1,1.0,0,2,82.0,189,0,0.0,103.9,239.48,1,50.0,0.25,0.0,0,0.0,38.0,94,0,100.0,2,0.25,2,0.25,0,0.0,2,0.25,0,0.0,0.29,0.04,0.0,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,14-03-2020,,0,0.0,0,0,481.0,166,0,0.0,484.85,167.33,0,0.0,0.0,0.0,0,0.0,299.0,150,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,14-03-2020,,0,0.0,0,0,6.0,0,0,0.0,36.51,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,14-03-2020,,0,0.0,0,0,0.0,37,0,0.0,0.0,860.75,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,14-03-2020,,0,0.0,0,0,76.0,50,0,0.0,1670.18,1098.8,0,0.0,0.0,0.0,0,0.0,42.0,26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,14-03-2020,,0,0.0,0,0,6.0,1,0,0.0,152.27,25.38,0,0.0,0.0,0.0,0,0.0,5.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,14-03-2020,,2,0.0,0,2,29.0,9,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2,0,100.0,2,0.0,1,0.0,0,0.0,1,0.0,0,0.0,0.14,0.0,0.0,0.0,0.0
1,Canada,Canada,14-03-2020,,193,6.0,1,199,22438.0,13209,0,0.0,586.67,345.37,20,10.05,0.52,0.0,0,0.5,7224.0,3320,0,99.5,198,0.52,188,0.49,1,0.0,148,0.39,1,0.0,21.14,0.06,0.0,0.0,0.0
59,British Columbia,Colombie-Britannique,15-03-2020,,73,0.0,1,73,7033.0,8313,0,0.0,1348.66,1594.12,9,12.33,1.4,0.02,0,1.37,0.0,1541,0,98.63,72,1.38,66,1.27,1,0.02,46,0.88,1,0.02,6.57,0.13,0.0,0.0,0.0
48,Alberta,Alberta,15-03-2020,,39,0.0,0,39,5247.0,5836,0,0.0,1180.99,1313.56,10,25.64,0.88,0.0,0,0.0,0.0,1587,0,100.0,39,0.88,38,0.86,0,0.0,38,0.86,0,0.0,5.43,0.12,0.0,0.0,0.0
47,Saskatchewan,Saskatchewan,15-03-2020,,0,2.0,0,2,349.0,0,0,0.0,295.8,0.0,0,0.0,0.17,0.0,0,0.0,0.0,0,0,100.0,2,0.17,2,0.17,0,0.0,2,0.17,0,0.0,0.29,0.02,0.0,0.0,0.0
46,Manitoba,Manitoba,15-03-2020,,4,0.0,0,4,837.0,1030,0,0.0,604.87,744.35,0,0.0,0.29,0.0,0,0.0,0.0,418,0,100.0,4,0.29,4,0.29,0,0.0,4,0.29,0,0.0,0.57,0.04,0.0,0.0,0.0
35,Ontario,Ontario,15-03-2020,,103,0.0,0,103,8461.0,0,0,0.0,570.68,0.0,24,23.3,0.69,0.0,0,0.0,1815.0,0,0,100.0,103,0.69,98,0.66,0,0.0,75,0.51,0,0.0,10.71,0.07,0.0,0.0,0.0
24,Quebec,Québec,15-03-2020,,24,0.0,0,24,2337.0,1229,0,0.0,271.6,142.83,7,29.17,0.28,0.0,0,0.0,753.0,279,0,100.0,24,0.28,23,0.27,0,0.0,22,0.26,0,0.0,3.14,0.04,0.0,0.0,0.0
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,15-03-2020,,0,1.0,0,1,62.0,283,0,0.0,119.1,543.65,1,100.0,0.19,0.0,0,0.0,0.0,109,0,100.0,1,0.19,1,0.19,0,0.0,1,0.19,0,0.0,0.14,0.03,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,15-03-2020,,1,1.0,0,2,82.0,197,0,0.0,103.9,249.61,0,0.0,0.25,0.0,0,0.0,0.0,8,0,100.0,2,0.25,2,0.25,0,0.0,2,0.25,0,0.0,0.29,0.04,0.0,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,15-03-2020,,0,0.0,0,0,481.0,336,0,0.0,484.85,338.69,0,0.0,0.0,0.0,0,0.0,0.0,170,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,15-03-2020,,1,0.0,0,1,6.0,0,0,0.0,36.51,0.0,1,100.0,0.61,0.0,0,0.0,0.0,0,0,100.0,1,0.61,1,0.61,0,0.0,1,0.61,0,0.0,0.14,0.09,0.0,0.0,0.0
60,Yukon,Yukon,15-03-2020,,0,0.0,0,0,0.0,49,0,0.0,0.0,1139.91,0,0.0,0.0,0.0,0,0.0,0.0,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,15-03-2020,,0,0.0,0,0,76.0,65,0,0.0,1670.18,1428.45,0,0.0,0.0,0.0,0,0.0,0.0,15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,15-03-2020,,0,0.0,0,0,6.0,1,0,0.0,152.27,25.38,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,15-03-2020,,4,0.0,0,4,29.0,18,0,0.0,0.0,0.0,2,50.0,0.0,0.0,0,0.0,0.0,9,0,100.0,4,0.0,3,0.0,0,0.0,3,0.0,0,0.0,0.43,0.0,0.0,0.0,0.0
1,Canada,Canada,15-03-2020,,249,4.0,1,253,25006.0,17357,0,0.0,653.82,453.82,54,21.34,0.66,0.0,0,0.4,2568.0,4148,0,99.6,252,0.66,241,0.63,1,0.0,196,0.51,1,0.0,28.0,0.07,0.0,0.0,0.0
59,British Columbia,Colombie-Britannique,16-03-2020,,73,0.0,4,73,9926.0,9863,0,0.0,1903.43,1891.35,0,0.0,1.4,0.08,3,5.48,2893.0,1550,0,94.52,69,1.32,66,1.27,4,0.08,46,0.88,3,0.06,6.57,0.13,0.0,0.01,0.0
48,Alberta,Alberta,16-03-2020,,56,0.0,0,56,10238.0,7391,0,0.0,2304.36,1663.56,17,30.36,1.26,0.0,0,0.0,4991.0,1555,0,100.0,56,1.26,55,1.24,0,0.0,55,1.24,0,0.0,7.86,0.18,0.0,0.0,0.0
47,Saskatchewan,Saskatchewan,16-03-2020,,1,5.0,0,6,881.0,0,0,0.0,746.71,0.0,4,66.67,0.51,0.0,0,0.0,532.0,0,0,100.0,6,0.51,6,0.51,0,0.0,6,0.51,0,0.0,0.86,0.07,0.0,0.0,0.0
46,Manitoba,Manitoba,16-03-2020,,4,3.0,0,7,1848.0,1376,0,0.0,1335.49,994.39,3,42.86,0.51,0.0,0,0.0,1011.0,346,0,100.0,7,0.51,7,0.51,0,0.0,7,0.51,0,0.0,1.0,0.07,0.0,0.0,0.0
35,Ontario,Ontario,16-03-2020,,145,0.0,0,145,10178.0,0,0,0.0,686.48,0.0,42,28.97,0.98,0.0,0,0.0,1717.0,0,0,100.0,145,0.98,139,0.94,0,0.0,114,0.77,0,0.0,16.29,0.11,0.0,0.0,0.0
24,Quebec,Québec,16-03-2020,,39,0.0,0,39,3129.0,1901,0,0.0,363.65,220.93,15,38.46,0.45,0.0,0,0.0,792.0,672,0,100.0,39,0.45,38,0.44,0,0.0,36,0.42,0,0.0,5.14,0.06,0.0,0.0,0.0
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,16-03-2020,,0,1.0,0,1,161.0,384,0,0.0,309.29,737.68,0,0.0,0.19,0.0,0,0.0,99.0,101,0,100.0,1,0.19,1,0.19,0,0.0,1,0.19,0,0.0,0.14,0.03,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,16-03-2020,,1,5.0,0,6,143.0,225,0,0.0,181.19,285.09,4,66.67,0.76,0.0,0,0.0,61.0,28,0,100.0,6,0.76,6,0.76,0,0.0,6,0.76,0,0.0,0.86,0.11,0.0,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,16-03-2020,,0,3.0,0,3,1075.0,543,0,0.0,1083.61,547.35,3,100.0,0.3,0.0,0,0.0,594.0,207,0,100.0,3,0.3,3,0.3,0,0.0,3,0.3,0,0.0,0.43,0.04,0.0,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,16-03-2020,,1,0.0,0,1,6.0,42,0,0.0,36.51,255.6,0,0.0,0.61,0.0,0,0.0,0.0,42,0,100.0,1,0.61,1,0.61,0,0.0,1,0.61,0,0.0,0.14,0.09,0.0,0.0,0.0
60,Yukon,Yukon,16-03-2020,,0,0.0,0,0,0.0,49,0,0.0,0.0,1139.91,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,16-03-2020,,0,0.0,0,0,138.0,80,0,0.0,3032.7,1758.09,0,0.0,0.0,0.0,0,0.0,62.0,15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,16-03-2020,,0,0.0,0,0,7.0,2,0,0.0,177.65,50.76,0,0.0,0.0,0.0,0,0.0,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,16-03-2020,,4,0.0,0,4,29.0,20,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2,0,100.0,4,0.0,3,0.0,0,0.0,3,0.0,0,0.0,0.43,0.0,0.0,0.0,0.0
1,Canada,Canada,16-03-2020,,324,17.0,4,341,37759.0,21876,0,0.0,987.26,571.98,88,25.81,0.89,0.01,3,1.17,12753.0,4519,0,98.83,337,0.88,328,0.86,4,0.01,279,0.73,3,0.01,39.86,0.1,0.0,0.0,0.0
59,British Columbia,Colombie-Britannique,17-03-2020,,103,0.0,7,103,11612.0,11673,0,0.0,2226.74,2238.43,30,29.13,1.98,0.13,3,6.8,1686.0,1810,0,93.2,96,1.84,96,1.84,7,0.13,71,1.36,6,0.12,10.14,0.19,1.0,0.02,0.0
48,Alberta,Alberta,17-03-2020,,74,0.0,0,74,11487.0,9225,0,0.0,2585.49,2076.36,18,24.32,1.67,0.0,0,0.0,1249.0,1834,0,100.0,74,1.67,73,1.64,0,0.0,67,1.51,0,0.0,9.57,0.22,0.0,0.0,0.0
47,Saskatchewan,Saskatchewan,17-03-2020,,2,5.0,0,7,1066.0,0,0,0.0,903.51,0.0,1,14.29,0.59,0.0,0,0.0,185.0,0,0,100.0,7,0.59,7,0.59,0,0.0,7,0.59,0,0.0,1.0,0.08,0.0,0.0,0.0
46,Manitoba,Manitoba,17-03-2020,,7,0.0,0,7,2216.0,1643,0,0.0,1601.43,1187.34,0,0.0,0.51,0.0,0,0.0,368.0,267,0,100.0,7,0.51,7,0.51,0,0.0,7,0.51,0,0.0,1.0,0.07,0.0,0.0,0.0
35,Ontario,Ontario,17-03-2020,,177,0.0,0,177,11167.0,0,0,0.0,753.19,0.0,32,18.08,1.19,0.0,0,0.0,989.0,0,0,100.0,177,1.19,169,1.14,0,0.0,143,0.96,0,0.0,20.43,0.14,0.0,0.0,0.0
24,Quebec,Québec,17-03-2020,,50,0.0,0,50,4870.0,2676,0,0.0,565.98,311.0,11,22.0,0.58,0.0,0,0.0,1741.0,775,0,100.0,50,0.58,49,0.57,0,0.0,46,0.53,0,0.0,6.57,0.08,0.0,0.0,0.0
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,17-03-2020,,0,1.0,0,1,161.0,433,0,0.0,309.29,831.81,0,0.0,0.19,0.0,0,0.0,0.0,49,0,100.0,1,0.19,1,0.19,0,0.0,1,0.19,0,0.0,0.14,0.03,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,17-03-2020,,2,5.0,0,7,295.0,350,0,0.0,373.78,443.47,1,14.29,0.89,0.0,0,0.0,152.0,125,0,100.0,7,0.89,7,0.89,0,0.0,7,0.89,0,0.0,1.0,0.13,0.0,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,17-03-2020,,0,5.0,0,5,1075.0,648,0,0.0,1083.61,653.19,2,40.0,0.5,0.0,0,0.0,0.0,105,0,100.0,5,0.5,5,0.5,0,0.0,5,0.5,0,0.0,0.71,0.07,0.0,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,17-03-2020,,1,0.0,0,1,75.0,42,0,0.0,456.43,255.6,0,0.0,0.61,0.0,0,0.0,69.0,0,0,100.0,1,0.61,1,0.61,0,0.0,1,0.61,0,0.0,0.14,0.09,0.0,0.0,0.0
60,Yukon,Yukon,17-03-2020,,0,0.0,0,0,0.0,75,0,0.0,0.0,1744.75,0,0.0,0.0,0.0,0,0.0,0.0,26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,17-03-2020,,0,0.0,0,0,145.0,114,0,0.0,3186.53,2505.27,0,0.0,0.0,0.0,0,0.0,7.0,34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,17-03-2020,,0,0.0,0,0,7.0,2,0,0.0,177.65,50.76,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,17-03-2020,,8,0.0,0,8,29.0,26,0,0.0,0.0,0.0,4,50.0,0.0,0.0,0,0.0,0.0,6,0,100.0,8,0.0,7,0.0,0,0.0,7,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
1,Canada,Canada,17-03-2020,,424,16.0,7,440,44205.0,26907,0,0.0,1155.8,703.52,99,22.5,1.15,0.02,3,1.59,6446.0,5031,0,98.41,433,1.13,425,1.11,7,0.02,363,0.95,6,0.02,51.86,0.14,1.0,0.0,0.0
59,British Columbia,Colombie-Britannique,18-03-2020,,186,0.0,7,186,13388.0,15190,0,0.0,2567.31,2912.86,83,44.62,3.57,0.13,0,3.76,1776.0,3517,0,96.24,179,3.43,178,3.41,7,0.13,147,2.82,6,0.12,21.0,0.4,1.0,0.02,0.0
48,Alberta,Alberta,18-03-2020,,97,0.0,0,97,13686.0,10710,0,0.0,3080.44,2410.6,23,23.71,2.18,0.0,0,0.0,2199.0,1485,0,100.0,97,2.18,96,2.16,0,0.0,83,1.87,0,0.0,11.86,0.27,0.0,0.0,0.0
47,Saskatchewan,Saskatchewan,18-03-2020,,2,6.0,0,8,1910.0,191,0,0.0,1618.86,161.89,1,12.5,0.68,0.0,0,0.0,844.0,191,0,100.0,8,0.68,8,0.68,0,0.0,8,0.68,0,0.0,1.14,0.1,0.0,0.0,0.0
46,Manitoba,Manitoba,18-03-2020,,8,7.0,0,15,2739.0,2055,0,0.0,1979.38,1485.08,8,53.33,1.08,0.0,0,0.0,523.0,412,0,100.0,15,1.08,15,1.08,0,0.0,15,1.08,0,0.0,2.14,0.15,0.0,0.0,0.0
35,Ontario,Ontario,18-03-2020,,189,0.0,0,189,13869.0,0,0,0.0,935.43,0.0,12,6.35,1.27,0.0,0,0.0,2702.0,0,0,100.0,189,1.27,174,1.17,0,0.0,147,0.99,0,0.0,21.0,0.14,0.0,0.0,0.0
24,Quebec,Québec,18-03-2020,,74,0.0,1,74,5880.0,3780,0,0.0,683.36,439.31,24,32.43,0.86,0.01,1,1.35,1010.0,1104,0,98.65,73,0.85,73,0.85,1,0.01,67,0.78,1,0.01,9.57,0.11,0.0,0.0,0.0
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,18-03-2020,,0,3.0,0,3,161.0,577,0,0.0,309.29,1108.44,2,66.67,0.58,0.0,0,0.0,0.0,144,0,100.0,3,0.58,3,0.58,0,0.0,3,0.58,0,0.0,0.43,0.08,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,18-03-2020,,2,6.0,0,8,408.0,437,0,0.0,516.96,553.71,1,12.5,1.01,0.0,0,0.0,113.0,87,0,100.0,8,1.01,8,1.01,0,0.0,8,1.01,0,0.0,1.14,0.14,0.0,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,18-03-2020,,1,6.0,0,7,1278.0,981,0,0.0,1288.24,988.86,2,28.57,0.71,0.0,0,0.0,203.0,333,0,100.0,7,0.71,7,0.71,0,0.0,7,0.71,0,0.0,1.0,0.1,0.0,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,18-03-2020,,1,0.0,0,1,75.0,42,0,0.0,456.43,255.6,0,0.0,0.61,0.0,0,0.0,0.0,0,0,100.0,1,0.61,1,0.61,0,0.0,1,0.61,0,0.0,0.14,0.09,0.0,0.0,0.0
60,Yukon,Yukon,18-03-2020,,0,0.0,0,0,0.0,75,0,0.0,0.0,1744.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,18-03-2020,,0,0.0,0,0,145.0,121,0,0.0,3186.53,2659.11,0,0.0,0.0,0.0,0,0.0,0.0,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,18-03-2020,,0,0.0,0,0,7.0,2,0,0.0,177.65,50.76,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,18-03-2020,,9,0.0,0,9,29.0,32,0,0.0,0.0,0.0,1,11.11,0.0,0.0,0,0.0,0.0,6,0,100.0,9,0.0,8,0.0,0,0.0,8,0.0,0,0.0,1.14,0.0,0.0,0.0,0.0
1,Canada,Canada,18-03-2020,,569,28.0,8,597,53575.0,34193,0,0.0,1400.8,894.03,157,26.3,1.56,0.02,1,1.34,9370.0,7286,0,98.66,589,1.54,573,1.5,8,0.02,494,1.29,7,0.02,70.57,0.18,1.0,0.0,0.0
59,British Columbia,Colombie-Britannique,19-03-2020,,271,0.0,8,271,16382.0,18246,0,0.0,3141.44,3498.88,85,31.37,5.2,0.15,1,2.95,2994.0,3056,0,97.05,263,5.04,259,4.97,8,0.15,225,4.31,7,0.13,32.14,0.62,1.0,0.02,0.0
48,Alberta,Alberta,19-03-2020,,146,0.0,1,146,16507.0,12793,0,0.0,3715.38,2879.44,49,33.56,3.29,0.02,1,0.68,2821.0,2083,0,99.32,145,3.26,145,3.26,1,0.02,127,2.86,1,0.02,18.14,0.41,0.0,0.0,0.0
47,Saskatchewan,Saskatchewan,19-03-2020,,8,12.0,0,20,1910.0,1062,0,0.0,1618.86,900.12,12,60.0,1.7,0.0,0,0.0,0.0,871,0,100.0,20,1.7,20,1.7,0,0.0,19,1.61,0,0.0,2.71,0.23,0.0,0.0,0.0
46,Manitoba,Manitoba,19-03-2020,,17,0.0,0,17,3189.0,2598,0,0.0,2304.58,1877.49,2,11.76,1.23,0.0,0,0.0,450.0,543,0,100.0,17,1.23,17,1.23,0,0.0,16,1.16,0,0.0,2.29,0.17,0.0,0.0,0.0
35,Ontario,Ontario,19-03-2020,,258,0.0,0,258,18488.0,0,0,0.0,1246.98,0.0,69,26.74,1.74,0.0,0,0.0,4619.0,0,0,100.0,258,1.74,238,1.61,0,0.0,199,1.34,0,0.0,28.43,0.19,0.0,0.0,0.0
24,Quebec,Québec,19-03-2020,,121,0.0,1,121,6757.0,5274,0,0.0,785.29,612.94,47,38.84,1.41,0.01,0,0.83,877.0,1494,0,99.17,120,1.39,120,1.39,1,0.01,108,1.26,1,0.01,15.43,0.18,0.0,0.0,0.0
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,19-03-2020,,1,2.0,0,3,267.0,806,0,0.0,512.92,1548.35,0,0.0,0.58,0.0,0,0.0,106.0,229,0,100.0,3,0.58,3,0.58,0,0.0,3,0.58,0,0.0,0.43,0.08,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,19-03-2020,,7,4.0,0,11,527.0,543,0,0.0,667.74,688.02,3,27.27,1.39,0.0,0,0.0,119.0,106,0,100.0,11,1.39,11,1.39,0,0.0,10,1.27,0,0.0,1.43,0.18,0.0,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,19-03-2020,,5,9.0,0,14,1520.0,1197,0,0.0,1532.17,1206.59,7,50.0,1.41,0.0,0,0.0,242.0,216,0,100.0,14,1.41,14,1.41,0,0.0,14,1.41,0,0.0,2.0,0.2,0.0,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,19-03-2020,,2,0.0,0,2,75.0,42,0,0.0,456.43,255.6,1,50.0,1.22,0.0,0,0.0,0.0,0,0,100.0,2,1.22,2,1.22,0,0.0,2,1.22,0,0.0,0.29,0.17,0.0,0.0,0.0
60,Yukon,Yukon,19-03-2020,,0,0.0,0,0,0.0,80,0,0.0,0.0,1861.07,0,0.0,0.0,0.0,0,0.0,0.0,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,19-03-2020,,0,0.0,0,0,221.0,123,0,0.0,4856.72,2703.06,0,0.0,0.0,0.0,0,0.0,76.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,19-03-2020,,0,0.0,0,0,8.0,4,0,0.0,203.03,101.52,0,0.0,0.0,0.0,0,0.0,1.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,19-03-2020,,10,0.0,0,10,29.0,33,0,0.0,0.0,0.0,1,10.0,0.0,0.0,0,0.0,0.0,1,0,100.0,10,0.0,9,0.0,0,0.0,9,0.0,0,0.0,1.29,0.0,0.0,0.0,0.0
