pruid,prname,prnameFR,date,update,numconf,numprob,numdeaths,numtotal,numtested,numtests,numrecover,percentrecover,ratetested,ratetests,numtoday,percentoday,ratetotal,ratedeaths,numdeathstoday,percentdeath,numtestedtoday,numteststoday,numrecoveredtoday,percentactive,numactive,rateactive,numtotal_last14,ratetotal_last14,numdeaths_last14,ratedeaths_last14,numtotal_last7,ratetotal_last7,numdeaths_last7,ratedeaths_last7,avgtotal_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7,raterecovered
46,Manitoba,Manitoba,17-03-2020,,7,0,0,7,2216,1643,,,1607,1191,0,0.00,0.51,0.00,0,0.00,368,267,,100.00,7,0.51,,,,,,,,,,,,,0.00
35,Ontario,Ontario,17-03-2020,,177,0,1,177,11167,0,,,758,,32,22.07,1.20,0.01,0,0.56,989,0,,99.44,176,1.19,,,,,,,,,,,,,0.00
24,Quebec,Québec,17-03-2020,,50,0,0,50,4870,2676,,,568,312,11,28.21,0.58,0.00,0,0.00,1741,775,,100.00,50,0.58,,,,,,,,,,,,,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,17-03-2020,,0,1,0,1,161,433,,,308,829,0,0.00,0.19,0.00,0,0.00,0,49,,100.00,1,0.19,,,,,,,,,,,,,0.00
13,New Brunswick,Nouveau-Brunswick,17-03-2020,,2,5,0,7,295,350,,,377,448,1,16.67,0.90,0.00,0,0.00,152,125,,100.00,7,0.90,,,,,,,,,,,,,0.00
12,Nova Scotia,Nouvelle-Écosse,17-03-2020,,0,5,0,5,1075,648,,,1098,662,2,66.67,0.51,0.00,0,0.00,0,105,,100.00,5,0.51,,,,,,,,,,,,,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,17-03-2020,,1,0,0,1,75,42,,,470,263,0,0.00,0.63,0.00,0,0.00,69,0,,100.00,1,0.63,,,,,,,,,,,,,0.00
60,Yukon,Yukon,17-03-2020,,0,0,0,0,0,75,,,,1784,0,0.00,0.00,0.00,0,,0,26,,,,0.00,,,,,,,,,,,,,0.00
61,Northwest Territories,Territoires du Nord-Ouest,17-03-2020,,0,0,0,0,145,114,,,3211,2524,0,0.00,0.00,0.00,0,,7,34,,,,0.00,,,,,,,,,,,,,0.00
62,Nunavut,Nunavut,17-03-2020,,0,0,0,0,7,2,,,178,51,0,0.00,0.00,0.00,0,,0,0,,,,0.00,,,,,,,,,,,,,0.00
99,Repatriated travellers,Voyageurs rapatriés,17-03-2020,,8,0,0,8,29,26,,,,,4,100.00,,,0,0.00,0,6,,100.00,8,,,,,,,,,,,,,,
1,Canada,Canada,17-03-2020,,424,16,8,440,44205,26907,,,1163,708,99,29.03,1.16,0.02,3,1.82,6446,5031,,98.18,432,1.14,,,,,,,,,,,,,0.00
59,British Columbia,Colombie-Britannique,18-03-2020,,186,0,7,186,13388,15190,,,2601,2951,83,80.58,3.61,0.14,0,3.76,1776,3517,,96.24,179,3.48,,,,,,,,,,,,,0.00
48,Alberta,Alberta,18-03-2020,,97,0,0,97,13686,10710,,,3095,2422,23,31.08,2.19,0.00,0,0.00,2199,1485,,100.00,97,2.19,,,,,,,,,,,,,0.00
47,Saskatchewan,Saskatchewan,18-03-2020,,2,6,0,8,1910,191,,,1620,162,1,14.29,0.68,0.00,0,0.00,844,191,,100.00,8,0.68,,,,,,,,,,,,,0.00
46,Manitoba,Manitoba,18-03-2020,,8,7,0,15,2739,2055,,,1986,1490,8,114.29,1.09,0.00,0,0.00,523,412,,100.00,15,1.09,,,,,,,,,,,,,0.00
35,Ontario,Ontario,18-03-2020,,189,0,1,189,13869,0,,,941,,12,6.78,1.28,0.01,0,0.53,2702,0,,99.47,188,1.28,,,,,,,,,,,,,0.00
24,Quebec,Québec,18-03-2020,,74,0,1,74,5880,3780,,,686,441,24,48.00,0.86,0.01,1,1.35,1010,1104,,98.65,73,0.85,,,,,,,,,,,,,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,18-03-2020,,0,3,0,3,161,577,,,308,1105,2,200.00,0.57,0.00,0,0.00,0,144,,100.00,3,0.57,,,,,,,,,,,,,0.00
13,New Brunswick,Nouveau-Brunswick,18-03-2020,,2,6,0,8,408,437,,,522,559,1,14.29,1.02,0.00,0,0.00,113,87,,100.00,8,1.02,,,,,,,,,,,,,0.00
12,Nova Scotia,Nouvelle-Écosse,18-03-2020,,1,6,0,7,1278,981,,,1305,1002,2,40.00,0.71,0.00,0,0.00,203,333,,100.00,7,0.71,,,,,,,,,,,,,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,18-03-2020,,1,0,0,1,75,42,,,470,263,0,0.00,0.63,0.00,0,0.00,0,0,,100.00,1,0.63,,,,,,,,,,,,,0.00
60,Yukon,Yukon,18-03-2020,,0,0,0,0,0,75,,,,1784,0,0.00,0.00,0.00,0,,0,0,,,,0.00,,,,,,,,,,,,,0.00
61,Northwest Territories,Territoires du Nord-Ouest,18-03-2020,,0,0,0,0,145,121,,,3211,2679,0,0.00,0.00,0.00,0,,0,7,,,,0.00,,,,,,,,,,,,,0.00
62,Nunavut,Nunavut,18-03-2020,,0,0,0,0,7,2,,,178,51,0,0.00,0.00,0.00,0,,0,0,,,,0.00,,,,,,,,,,,,,0.00
99,Repatriated travellers,Voyageurs rapatriés,18-03-2020,,9,0,0,9,29,32,,,,,1,12.50,,,0,0.00,0,6,,100.00,9,,,,,,,,,,,,,,
1,Canada,Canada,18-03-2020,,569,28,9,597,53575,34193,,,1410,900,157,35.68,1.57,0.02,1,1.51,9370,7286,,98.49,588,1.55,,,,,,,,,,,,,0.00
59,British Columbia,Colombie-Britannique,19-03-2020,,271,0,8,271,16382,18246,,,3182,3544,85,45.70,5.26,0.16,1,2.95,2994,3056,,97.05,263,5.11,,,,,,,,,,,,,0.00
48,Alberta,Alberta,19-03-2020,,146,0,1,146,16507,12793,,,3733,2893,49,50.52,3.30,0.02,1,0.68,2821,2083,,99.32,145,3.28,,,,,,,,,,,,,0.00
47,Saskatchewan,Saskatchewan,19-03-2020,,8,12,0,20,1910,1062,,,1620,901,12,150.00,1.70,0.00,0,0.00,0,871,,100.00,20,1.70,,,,,,,,,,,,,0.00
46,Manitoba,Manitoba,19-03-2020,,17,0,0,17,3189,2598,,,2312,1884,2,13.33,1.23,0.00,0,0.00,450,543,,100.00,17,1.23,,,,,,,,,,,,,0.00
35,Ontario,Ontario,19-03-2020,,258,0,2,258,18488,0,,,1255,,69,36.51,1.75,0.01,1,0.78,4619,0,,99.22,256,1.74,,,,,,,,,,,,,0.00
24,Quebec,Québec,19-03-2020,,121,0,1,121,6757,5274,,,788,615,47,63.51,1.41,0.01,0,0.83,877,1494,,99.17,120,1.40,,,,,,,,,,,,,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,19-03-2020,,1,2,0,3,267,806,,,511,1544,0,0.00,0.57,0.00,0,0.00,106,229,,100.00,3,0.57,,,,,,,,,,,,,0.00
13,New Brunswick,Nouveau-Brunswick,19-03-2020,,7,4,0,11,527,543,,,674,695,3,37.50,1.41,0.00,0,0.00,119,106,,100.00,11,1.41,,,,,,,,,,,,,0.00
12,Nova Scotia,Nouvelle-Écosse,19-03-2020,,5,9,0,14,1520,1197,,,1552,1222,7,100.00,1.43,0.00,0,0.00,242,216,,100.00,14,1.43,,,,,,,,,,,,,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,19-03-2020,,2,0,0,2,75,42,,,470,263,1,100.00,1.25,0.00,0,0.00,0,0,,100.00,2,1.25,,,,,,,,,,,,,0.00
60,Yukon,Yukon,19-03-2020,,0,0,0,0,0,80,,,,1902,0,0.00,0.00,0.00,0,,0,5,,,,0.00,,,,,,,,,,,,,0.00
61,Northwest Territories,Territoires du Nord-Ouest,19-03-2020,,0,0,0,0,221,123,,,4894,2724,0,0.00,0.00,0.00,0,,76,2,,,,0.00,,,,,,,,,,,,,0.00
62,Nunavut,Nunavut,19-03-2020,,0,0,0,0,8,4,,,203,102,0,0.00,0.00,0.00,0,,1,2,,,,0.00,,,,,,,,,,,,,0.00
99,Repatriated travellers,Voyageurs rapatriés,19-03-2020,,10,0,0,10,29,33,,,,,1,11.11,,,0,0.00,0,1,,100.00,10,,,,,,,,,,,,,,
1,Canada,Canada,19-03-2020,,846,27,12,873,65880,42801,,,1733,1126,276,46.23,2.30,0.03,3,1.37,12305,8608,,98.63,861,2.27,,,,,,,,,,,,,0.00
59,British Columbia,Colombie-Britannique,20-03-2020,,271,0,9,271,18792,19392,,,3651,3767,0,0.00,5.26,0.17,1,3.32,2410,1146,,96.68,262,5.09,,,,,,,,,,,,,0.00
48,Alberta,Alberta,20-03-2020,,195,0,1,195,19782,15671,,,4474,3544,49,33.56,4.41,0.02,0,0.51,3275,2878,,99.49,194,4.39,,,,,,,,,,,,,0.00
47,Saskatchewan,Saskatchewan,20-03-2020,,8,18,0,26,1910,1645,,,1620,1396,6,30.00,2.21,0.00,0,0.00,0,583,,100.00,26,2.21,,,,,,,,,,,,,0.00
46,Manitoba,Manitoba,20-03-2020,,17,0,0,17,3367,3049,,,2441,2211,0,0.00,1.23,0.00,0,0.00,178,451,,100.00,17,1.23,,,,,,,,,,,,,0.00
35,Ontario,Ontario,20-03-2020,,311,0,2,311,21499,0,,,1459,,53,20.54,2.11,0.01,0,0.64,3011,0,,99.36,309,2.10,,,,,,,,,,,,,0.00
24,Quebec,Québec,20-03-2020,,139,0,1,139,8539,6745,,,996,787,18,14.88,1.62,0.01,0,0.72,1782,1471,,99.28,138,1.61,,,,,,,,,,,,,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,20-03-2020,,3,1,0,4,287,1088,,,550,2084,1,33.33,0.77,0.00,0,0.00,20,282,,100.00,4,0.77,,,,,,,,,,,,,0.00
13,New Brunswick,Nouveau-Brunswick,20-03-2020,,7,4,0,11,640,666,,,819,852,0,0.00,1.41,0.00,0,0.00,113,123,,100.00,11,1.41,,,,,,,,,,,,,0.00
12,Nova Scotia,Nouvelle-Écosse,20-03-2020,,5,10,0,15,1647,1374,,,1682,1403,1,7.14,1.53,0.00,0,0.00,127,177,,100.00,15,1.53,,,,,,,,,,,,,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,20-03-2020,,2,0,0,2,75,42,,,470,263,0,0.00,1.25,0.00,0,0.00,0,0,,100.00,2,1.25,,,,,,,,,,,,,0.00
60,Yukon,Yukon,20-03-2020,,0,0,0,0,0,157,,,,3733,0,0.00,0.00,0.00,0,,0,77,,,,0.00,,,,,,,,,,,,,0.00
61,Northwest Territories,Territoires du Nord-Ouest,20-03-2020,,0,0,0,0,268,191,,,5934,4229,0,0.00,0.00,0.00,0,,47,68,,,,0.00,,,,,,,,,,,,,0.00
62,Nunavut,Nunavut,20-03-2020,,0,0,0,0,8,14,,,203,356,0,0.00,0.00,0.00,0,,0,10,,,,0.00,,,,,,,,,,,,,0.00
99,Repatriated travellers,Voyageurs rapatriés,20-03-2020,,13,0,0,13,29,34,,,,,3,30.00,,,0,0.00,0,1,,100.00,13,,,,,,,,,,,,,,
1,Canada,Canada,20-03-2020,,971,33,13,1004,76843,50068,,,2022,1317,131,15.01,2.64,0.03,1,1.29,10963,7267,,98.71,991,2.61,,,,,,,,,,,,,0.00
59,British Columbia,Colombie-Britannique,21-03-2020,,424,0,10,424,20417,20229,,,3966,3930,153,56.46,8.24,0.19,1,2.36,1625,837,,97.64,414,8.04,,,,,,,,,,,,,0.00
48,Alberta,Alberta,21-03-2020,,226,0,1,226,23060,18540,,,5215,4193,31,15.90,5.11,0.02,0,0.44,3278,2869,,99.56,225,5.09,,,,,,,,,,,,,0.00
47,Saskatchewan,Saskatchewan,21-03-2020,,25,19,0,44,3807,2177,,,3230,1847,18,69.23,3.73,0.00,0,0.00,1897,532,,100.00,44,3.73,,,,,,,,,,,,,0.00
46,Manitoba,Manitoba,21-03-2020,,11,8,0,19,3668,3312,,,2659,2401,2,11.76,1.38,0.00,0,0.00,301,263,,100.00,19,1.38,,,,,,,,,,,,,0.00
35,Ontario,Ontario,21-03-2020,,377,0,3,377,25470,0,,,1729,,66,21.22,2.56,0.02,1,0.80,3971,0,,99.20,374,2.54,,,,,,,,,,,,,0.00
24,Quebec,Québec,21-03-2020,,202,19,4,221,8539,9851,,,996,1149,82,58.99,2.58,0.05,3,1.81,0,3106,,98.19,217,2.53,,,,,,,,,,,,,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,21-03-2020,,3,3,0,6,299,1301,,,573,2492,2,50.00,1.15,0.00,0,0.00,12,213,,100.00,6,1.15,,,,,,,,,,,,,0.00
13,New Brunswick,Nouveau-Brunswick,21-03-2020,,9,8,0,17,865,687,,,1107,879,6,54.55,2.18,0.00,0,0.00,225,21,,100.00,17,2.18,,,,,,,,,,,,,0.00
12,Nova Scotia,Nouvelle-Écosse,21-03-2020,,9,12,0,21,1956,1611,,,1997,1645,6,40.00,2.14,0.00,0,0.00,309,237,,100.00,21,2.14,,,,,,,,,,,,,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,21-03-2020,,2,0,0,2,75,42,,,470,263,0,0.00,1.25,0.00,0,0.00,0,0,,100.00,2,1.25,,,,,,,,,,,,,0.00
60,Yukon,Yukon,21-03-2020,,0,0,0,0,416,182,,,9893,4328,0,0.00,0.00,0.00,0,,416,25,,,,0.00,,,,,,,,,,,,,0.00
61,Northwest Territories,Territoires du Nord-Ouest,21-03-2020,,1,0,0,1,301,210,,,6665,4650,1,0.00,2.21,0.00,0,0.00,33,19,,100.00,1,2.21,,,,,,,,,,,,,0.00
62,Nunavut,Nunavut,21-03-2020,,0,0,0,0,10,17,,,254,432,0,0.00,0.00,0.00,0,,2,3,,,,0.00,,,,,,,,,,,,,0.00
99,Repatriated travellers,Voyageurs rapatriés,21-03-2020,,13,0,0,13,29,36,,,,,0,0.00,,,0,0.00,0,2,,100.00,13,,,,,,,,,,,,,,
1,Canada,Canada,21-03-2020,,1302,69,18,1371,88912,58195,,,2339,1531,367,36.55,3.61,0.05,5,1.31,12069,8127,,98.69,1353,3.56,,,,,,,,,,,,,0.00
59,British Columbia,Colombie-Britannique,22-03-2020,,424,0,10,424,22135,21740,,,4300,4223,0,0.00,8.24,0.19,0,2.36,1718,1511,,97.64,414,8.04,,,,,,,,,,,,,0.00
48,Alberta,Alberta,22-03-2020,,259,0,1,259,26999,22133,,,6106,5005,33,14.60,5.86,0.02,0,0.39,3939,3593,,99.61,258,5.83,,,,,,,,,,,,,0.00
47,Saskatchewan,Saskatchewan,22-03-2020,,33,19,0,52,4407,3001,,,3739,2546,8,18.18,4.41,0.00,0,0.00,600,824,,100.00,52,4.41,,,,,,,,,,,,,0.00
46,Manitoba,Manitoba,22-03-2020,,11,8,0,19,3936,3490,,,2854,2530,0,0.00,1.38,0.00,0,0.00,268,178,,100.00,19,1.38,,,,,,,,,,,,,0.00
35,Ontario,Ontario,22-03-2020,,425,0,5,425,28570,0,,,1939,,48,12.73,2.88,0.03,2,1.18,3100,0,,98.82,420,2.85,,,,,,,,,,,,,0.00
24,Quebec,Québec,22-03-2020,,221,0,4,221,8539,13442,,,996,1568,0,0.00,2.58,0.05,0,1.81,0,3591,,98.19,217,2.53,,,,,,,,,,,,,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,22-03-2020,,3,6,0,9,299,1547,,,573,2963,3,50.00,1.72,0.00,0,0.00,0,246,,100.00,9,1.72,,,,,,,,,,,,,0.00
13,New Brunswick,Nouveau-Brunswick,22-03-2020,,9,8,0,17,924,917,,,1182,1173,0,0.00,2.18,0.00,0,0.00,59,230,,100.00,17,2.18,,,,,,,,,,,,,0.00
12,Nova Scotia,Nouvelle-Écosse,22-03-2020,,28,0,0,28,2210,1922,,,2257,1963,7,33.33,2.86,0.00,0,0.00,254,311,,100.00,28,2.86,,,,,,,,,,,,,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,22-03-2020,,3,0,0,3,75,42,,,470,263,1,50.00,1.88,0.00,0,0.00,0,0,,100.00,3,1.88,,,,,,,,,,,,,0.00
60,Yukon,Yukon,22-03-2020,,0,0,0,0,416,182,,,9893,4328,0,0.00,0.00,0.00,0,,0,0,,,,0.00,,,,,,,,,,,,,0.00
61,Northwest Territories,Territoires du Nord-Ouest,22-03-2020,,1,0,0,1,301,255,,,6665,5646,0,0.00,2.21,0.00,0,0.00,0,45,,100.00,1,2.21,,,,,,,,,,,,,0.00
62,Nunavut,Nunavut,22-03-2020,,0,0,0,0,13,17,,,330,432,0,0.00,0.00,0.00,0,,3,0,,,,0.00,,,,,,,,,,,,,0.00
99,Repatriated travellers,Voyageurs rapatriés,22-03-2020,,13,0,0,13,29,42,,,,,0,0.00,,,0,0.00,0,6,,100.00,13,,,,,,,,,,,,,,
1,Canada,Canada,22-03-2020,,1430,41,20,1471,98853,68730,,,2601,1808,100,7.29,3.87,0.05,2,1.36,9941,10535,,98.64,1451,3.82,,,,,,,,,,,,,0.00
59,British Columbia,Colombie-Britannique,23-03-2020,,472,0,13,472,23460,23715,,,4557,4607,48,11.32,9.17,0.25,3,2.75,1325,1975,,97.25,459,8.92,,,,,,,,,,,,,0.00
48,Alberta,Alberta,23-03-2020,,301,0,1,301,29757,25640,,,6729,5798,42,16.22,6.81,0.02,0,0.33,2758,3507,,99.67,300,6.78,,,,,,,,,,,,,0.00
47,Saskatchewan,Saskatchewan,23-03-2020,,65,1,0,66,5130,3620,,,4352,3071,14,26.92,5.60,0.00,0,0.00,723,619,,100.00,66,5.60,,,,,,,,,,,,,0.00
46,Manitoba,Manitoba,23-03-2020,,11,9,0,20,4133,3759,,,2997,2725,1,5.26,1.45,0.00,0,0.00,197,269,,100.00,20,1.45,,,,,,,,,,,,,0.00
35,Ontario,Ontario,23-03-2020,,503,0,6,503,30688,0,,,2083,,78,18.35,3.41,0.04,1,1.19,2118,0,,98.81,497,3.37,,,,,,,,,,,,,0.00
24,Quebec,Québec,23-03-2020,,221,407,4,628,8539,17592,,,996,2052,407,184.16,7.32,0.05,0,0.64,0,4150,,99.36,624,7.28,,,,,,,,,,,,,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,23-03-2020,,4,20,0,24,894,1691,,,1712,3239,15,166.67,4.60,0.00,0,0.00,595,144,,100.00,24,4.60,,,,,,,,,,,,,0.00
13,New Brunswick,Nouveau-Brunswick,23-03-2020,,9,8,0,17,1139,1103,,,1457,1411,0,0.00,2.18,0.00,0,0.00,215,186,,100.00,17,2.18,,,,,,,,,,,,,0.00
12,Nova Scotia,Nouvelle-Écosse,23-03-2020,,41,0,0,41,2408,2129,,,2459,2174,13,46.43,4.19,0.00,0,0.00,198,207,,100.00,41,4.19,,,,,,,,,,,,,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,23-03-2020,,3,0,0,3,206,42,,,1291,263,0,0.00,1.88,0.00,0,0.00,131,0,,100.00,3,1.88,,,,,,,,,,,,,0.00
60,Yukon,Yukon,23-03-2020,,2,0,0,2,416,187,,,9893,4447,2,0.00,4.76,0.00,0,0.00,0,5,,100.00,2,4.76,,,,,,,,,,,,,0.00
61,Northwest Territories,Territoires du Nord-Ouest,23-03-2020,,1,0,0,1,364,326,,,8060,7219,0,0.00,2.21,0.00,0,0.00,63,71,,100.00,1,2.21,,,,,,,,,,,,,0.00
62,Nunavut,Nunavut,23-03-2020,,0,0,0,0,13,30,,,330,762,0,0.00,0.00,0.00,0,,0,13,,,,0.00,,,,,,,,,,,,,0.00
99,Repatriated travellers,Voyageurs rapatriés,23-03-2020,,13,0,0,13,76,43,,,,,0,0.00,,,0,0.00,47,1,,100.00,13,,,,,,,,,,,,,,
1,Canada,Canada,23-03-2020,,1646,445,24,2091,107223,79877,,,2821,2102,620,42.15,5.50,0.06,4,1.15,8370,11147,,98.85,2067,5.44,,,,,,,,,,,,,0.00
59,British Columbia,Colombie-Britannique,24-03-2020,,617,0,13,617,26305,25859,,,5110,5023,145,30.72,11.99,0.25,0,2.11,2845,2144,,97.89,604,11.73,585,11.36,12,0.23,514,9.99,6,0.12,73,1.43,1,0.02,0.00
48,Alberta,Alberta,24-03-2020,,358,0,2,358,32776,28494,,,7412,6444,57,18.94,8.10,0.05,1,0.56,3019,2854,,99.44,356,8.05,351,7.94,2,0.05,284,6.42,2,0.05,41,0.92,0,0.01,0.00
47,Saskatchewan,Saskatchewan,24-03-2020,,72,0,0,72,5604,4353,,,4754,3693,6,9.09,6.11,0.00,0,0.00,474,733,,100.00,72,6.11,72,6.11,0,0.00,65,5.51,0,0.00,9,0.79,0,0.00,0.00
46,Manitoba,Manitoba,24-03-2020,,11,10,0,21,4406,4023,,,3194,2917,1,5.00,1.52,0.00,0,0.00,273,264,,100.00,21,1.52,21,1.52,0,0.00,14,1.02,0,0.00,2,0.15,0,0.00,0.00
35,Ontario,Ontario,24-03-2020,,588,0,8,588,34727,0,,,2357,,85,16.90,3.99,0.05,2,1.36,4039,0,,98.64,580,3.94,554,3.76,8,0.05,411,2.79,7,0.05,59,0.40,1,0.01,0.00
24,Quebec,Québec,24-03-2020,,221,792,4,1013,15071,21475,,,1758,2504,385,61.31,11.81,0.05,0,0.39,6532,3883,,99.61,1009,11.77,1009,11.77,4,0.05,963,11.23,4,0.05,138,1.60,1,0.01,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,24-03-2020,,4,31,0,35,1087,1880,,,2082,3601,11,45.83,6.70,0.00,0,0.00,193,189,,100.00,35,6.70,35,6.70,0,0.00,34,6.51,0,0.00,5,0.93,0,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,24-03-2020,,18,0,0,18,1261,1318,,,1614,1687,1,5.88,2.30,0.00,0,0.00,122,215,,100.00,18,2.30,18,2.30,0,0.00,11,1.41,0,0.00,2,0.20,0,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,24-03-2020,,51,0,0,51,2641,2395,,,2697,2445,10,24.39,5.21,0.00,0,0.00,233,266,,100.00,51,5.21,51,5.21,0,0.00,46,4.70,0,0.00,7,0.67,0,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,24-03-2020,,3,0,0,3,206,42,,,1291,263,0,0.00,1.88,0.00,0,0.00,0,0,,100.00,3,1.88,3,1.88,0,0.00,2,1.25,0,0.00,0,0.18,0,0.00,0.00
60,Yukon,Yukon,24-03-2020,,2,0,0,2,416,187,,,9893,4447,0,0.00,4.76,0.00,0,0.00,0,0,,100.00,2,4.76,2,4.76,0,0.00,2,4.76,0,0.00,0,0.68,0,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,24-03-2020,,1,0,0,1,481,365,,,10651,8082,0,0.00,2.21,0.00,0,0.00,117,39,,100.00,1,2.21,1,2.21,0,0.00,1,2.21,0,0.00,0,0.32,0,0.00,0.00
62,Nunavut,Nunavut,24-03-2020,,0,0,0,0,81,30,,,2058,762,0,0.00,0.00,0.00,0,,68,0,,,,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,24-03-2020,,13,0,0,13,76,47,,,,,0,0.00,,,0,0.00,0,4,,100.00,13,,13,,0,,5,,0,,1,,0,,
1,Canada,Canada,24-03-2020,,1959,833,27,2792,125138,90468,,,3293,2380,701,33.52,7.35,0.07,3,0.97,17915,10591,,99.03,2765,7.28,2715,7.14,26,0.07,2352,6.19,19,0.05,336,0.88,3,0.01,0.00
59,British Columbia,Colombie-Britannique,25-03-2020,,659,0,14,659,28344,27830,,,5506,5406,42,6.81,12.80,0.27,1,2.12,2039,1971,,97.88,645,12.53,620,12.04,13,0.25,473,9.19,7,0.14,68,1.31,1,0.02,0.00
48,Alberta,Alberta,25-03-2020,,419,0,2,419,35508,31222,,,8030,7061,61,17.04,9.48,0.05,0,0.48,2732,2728,,99.52,417,9.43,405,9.16,2,0.05,322,7.28,2,0.05,46,1.04,0,0.01,0.00
47,Saskatchewan,Saskatchewan,25-03-2020,,86,0,0,86,6111,4841,,,5185,4107,14,19.44,7.30,0.00,0,0.00,507,488,,100.00,86,7.30,86,7.30,0,0.00,78,6.62,0,0.00,11,0.95,0,0.00,0.00
46,Manitoba,Manitoba,25-03-2020,,11,24,0,35,4740,4301,,,3437,3118,14,66.67,2.54,0.00,0,0.00,334,278,,100.00,35,2.54,35,2.54,0,0.00,20,1.45,0,0.00,3,0.21,0,0.00,0.00
35,Ontario,Ontario,25-03-2020,,688,0,13,688,38040,0,,,2582,,100,17.01,4.67,0.09,5,1.89,3313,0,,98.11,675,4.58,646,4.38,12,0.08,499,3.39,12,0.08,71,0.48,2,0.01,0.00
24,Quebec,Québec,25-03-2020,,1339,0,6,1339,27828,26278,,,3245,3065,326,32.18,15.62,0.07,2,0.45,12757,4803,,99.55,1333,15.55,1332,15.53,6,0.07,1265,14.75,5,0.06,181,2.11,1,0.01,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,25-03-2020,,67,0,0,67,1235,2095,,,2365,4013,32,91.43,12.83,0.00,0,0.00,148,215,,100.00,67,12.83,67,12.83,0,0.00,64,12.26,0,0.00,9,1.75,0,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,25-03-2020,,26,0,0,26,1680,1595,,,2150,2041,8,44.44,3.33,0.00,0,0.00,419,277,,100.00,26,3.33,26,3.33,0,0.00,18,2.30,0,0.00,3,0.33,0,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,25-03-2020,,68,0,0,68,3008,2617,,,3071,2672,17,33.33,6.94,0.00,0,0.00,367,222,,100.00,68,6.94,68,6.94,0,0.00,61,6.23,0,0.00,9,0.89,0,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,25-03-2020,,5,0,0,5,301,42,,,1886,263,2,66.67,3.13,0.00,0,0.00,95,0,,100.00,5,3.13,5,3.13,0,0.00,4,2.51,0,0.00,1,0.36,0,0.00,0.00
60,Yukon,Yukon,25-03-2020,,3,0,0,3,416,187,,,9893,4447,1,50.00,7.13,0.00,0,0.00,0,0,,100.00,3,7.13,3,7.13,0,0.00,3,7.13,0,0.00,0,1.02,0,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,25-03-2020,,1,0,0,1,481,450,,,10651,9964,0,0.00,2.21,0.00,0,0.00,0,85,,100.00,1,2.21,1,2.21,0,0.00,1,2.21,0,0.00,0,0.32,0,0.00,0.00
62,Nunavut,Nunavut,25-03-2020,,0,0,0,0,97,32,,,2465,813,0,0.00,0.00,0.00,0,,16,2,,,,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,25-03-2020,,13,0,0,13,76,48,,,,,0,0.00,,,0,0.00,0,1,,100.00,13,,12,,0,,4,,0,,1,,0,,
1,Canada,Canada,25-03-2020,,3385,24,35,3409,147865,101538,,,3891,2672,617,22.10,8.97,0.09,8,1.03,22727,11070,,98.97,3374,8.88,3306,8.70,33,0.09,2812,7.40,26,0.07,402,1.06,4,0.01,0.00
59,British Columbia,Colombie-Britannique,26-03-2020,,725,0,14,725,30238,29719,186,25.66,5874,5773,66,10.02,14.08,0.27,0,1.93,1894,1889,186,72.41,525,10.20,679,13.19,13,0.25,454,8.82,6,0.12,65,1.26,1,0.02,3.61
48,Alberta,Alberta,26-03-2020,,486,0,2,486,36600,34365,27,5.56,8277,7772,67,15.99,10.99,0.05,0,0.41,1092,3143,27,94.03,457,10.33,467,10.56,2,0.05,340,7.69,1,0.02,49,1.10,0,0.00,0.61
47,Saskatchewan,Saskatchewan,26-03-2020,,95,0,0,95,6729,5354,3,3.16,5709,4542,9,10.47,8.06,0.00,0,0.00,618,513,3,96.84,92,7.81,94,7.98,0,0.00,75,6.36,0,0.00,11,0.91,0,0.00,0.25
